deaths_0-5_circ,deaths_25+_circ,deaths_5-25_circ,Population_0-5,Population_25+,Population_5-25,STATEFP,COUNTYFP,mort_0-5_circ,mort_5-25_circ,mort_25+_circ,deaths_0-5_resp,deaths_25+_resp,deaths_5-25_resp,mort_0-5_resp,mort_5-25_resp,mort_25+_resp,deaths_0-5_all,deaths_25+_all,deaths_5-25_all,mort_0-5_all,mort_5-25_all,mort_25+_all,deaths_0-5_circ_est,deaths_25+_circ_est,deaths_5-25_circ_est,mort_0-5_circ_est,mort_5-25_circ_est,mort_25+_circ_est,deaths_0-5_resp_est,deaths_25+_resp_est,deaths_5-25_resp_est,mort_0-5_resp_est,mort_5-25_resp_est,mort_25+_resp_est,deaths_0-5_all_est,deaths_25+_all_est,deaths_5-25_all_est,mort_0-5_all_est,mort_5-25_all_est,mort_25+_all_est
,185.0,,2232.0,26462.0,9229.0,45,29,,,0.006991,,26.0,,,,0.000983,,525.0,,,,0.01984,,185.0,,,,0.006991,,26.0,,,,0.000983,,525.0,,,,0.01984
,302.0,,3999.0,45964.0,17271.0,45,31,,,0.00657,,96.0,,,,0.002089,,848.0,,,,0.018449,,302.0,,,,0.00657,,96.0,,,,0.002089,,848.0,,,,0.018449
,119.0,,2063.0,20429.0,8366.0,45,33,,,0.005825,,25.0,,,,0.001224,,390.0,,,,0.019091,,119.0,,,,0.005825,,25.0,,,,0.001224,,390.0,,,,0.019091
,323.0,,9828.0,102676.0,41269.0,45,35,,,0.003146,,101.0,,,,0.000984,16.0,1140.0,12.0,0.001628,0.000291,0.011103,,323.0,,,,0.003146,,101.0,,,,0.000984,16.0,1140.0,12.0,0.001628,0.000291,0.011103
,73.0,,1125.0,19173.0,6060.0,45,37,,,0.003807,,,,,,,,227.0,,,,0.01184,,73.0,,,,0.003807,,,,,,,,227.0,,,,0.01184
,78.0,,1096.0,16407.0,5150.0,45,39,,,0.004754,,12.0,,,,0.000731,,278.0,,,,0.016944,,78.0,,,,0.004754,,12.0,,,,0.000731,,278.0,,,,0.016944
,480.0,,8699.0,93234.0,36809.0,45,41,,,0.005148,,121.0,,,,0.001298,15.0,1472.0,14.0,0.001724,0.00038,0.015788,,480.0,,,,0.005148,,121.0,,,,0.001298,15.0,1472.0,14.0,0.001724,0.00038,0.015788
,241.0,,2868.0,45395.0,13136.0,45,43,,,0.005309,,65.0,,,,0.001432,,774.0,,,,0.01705,,241.0,,,,0.005309,,65.0,,,,0.001432,,774.0,,,,0.01705
,1168.0,,31891.0,338445.0,128430.0,45,45,,,0.003451,,414.0,,,,0.001223,35.0,4319.0,49.0,0.001097,0.000382,0.012761,,1168.0,,,,0.003451,,414.0,,,,0.001223,35.0,4319.0,49.0,0.001097,0.000382,0.012761
,200.0,,4399.0,47470.0,18264.0,45,47,,,0.004213,,48.0,,,,0.001011,11.0,734.0,,0.002501,,0.015462,,200.0,,,,0.004213,,48.0,,,,0.001011,11.0,734.0,,0.002501,,0.015462
,71.0,,1061.0,13936.0,4925.0,45,49,,,0.005095,,,,,,,,223.0,,,,0.016002,,71.0,,,,0.005095,,,,,,,,223.0,,,,0.016002
,1019.0,,15978.0,237965.0,68399.0,45,51,,,0.004282,,336.0,,,,0.001412,29.0,3418.0,42.0,0.001815,0.000614,0.014363,,1019.0,,,,0.004282,,336.0,,,,0.001412,29.0,3418.0,42.0,0.001815,0.000614,0.014363
,52.0,,1693.0,19983.0,6789.0,45,53,,,0.002602,,,,,,,,191.0,,,,0.009558,,52.0,,,,0.002602,,,,,,,,191.0,,,,0.009558
,180.0,,3763.0,44266.0,16068.0,45,55,,,0.004066,,74.0,,,,0.001672,,674.0,,,,0.015226,,180.0,,,,0.004066,,74.0,,,,0.001672,,674.0,,,,0.015226
,254.0,,5462.0,63981.0,20151.0,45,57,,,0.00397,,88.0,,,,0.001375,,859.0,,,,0.013426,,254.0,,,,0.00397,,88.0,,,,0.001375,,859.0,,,,0.013426
,212.0,,3744.0,45891.0,17142.0,45,59,,,0.00462,,86.0,,,,0.001874,,788.0,,,,0.017171,,212.0,,,,0.00462,,86.0,,,,0.001874,,788.0,,,,0.017171
,73.0,,893.0,12366.0,4376.0,45,61,,,0.005903,,,,,,,,252.0,,,,0.020378,,73.0,,,,0.005903,,,,,,,,252.0,,,,0.020378
,661.0,,17047.0,196882.0,72267.0,45,63,,,0.003357,,249.0,,,,0.001265,20.0,2410.0,26.0,0.001173,0.00036,0.012241,,661.0,,,,0.003357,,249.0,,,,0.001265,20.0,2410.0,26.0,0.001173,0.00036,0.012241
,,,303.0,7910.0,1430.0,45,65,,,,,,,,,,,120.0,,,,0.015171,,,,,,,,,,,,,,120.0,,,,0.015171
,148.0,,1950.0,21642.0,8134.0,45,67,,,0.006839,,,,,,,,399.0,,,,0.018436,,148.0,,,,0.006839,,,,,,,,399.0,,,,0.018436
,140.0,,1475.0,19215.0,6255.0,45,69,,,0.007286,,27.0,,,,0.001405,,354.0,,,,0.018423,,140.0,,,,0.007286,,27.0,,,,0.001405,,354.0,,,,0.018423
,107.0,,2287.0,26043.0,9749.0,45,71,,,0.004109,,24.0,,,,0.000922,,425.0,,,,0.016319,,107.0,,,,0.004109,,24.0,,,,0.000922,,425.0,,,,0.016319
,216.0,,3916.0,55465.0,16974.0,45,73,,,0.003894,,104.0,,,,0.001875,,821.0,,,,0.014802,,216.0,,,,0.003894,,104.0,,,,0.001875,,821.0,,,,0.014802
,267.0,,5144.0,59141.0,23618.0,45,75,,,0.004515,,96.0,,,,0.001623,12.0,1017.0,,0.002333,,0.017196,,267.0,,,,0.004515,,96.0,,,,0.001623,12.0,1017.0,,0.002333,,0.017196
,349.0,,6316.0,77470.0,39077.0,45,77,,,0.004505,,108.0,,,,0.001394,,1157.0,,,,0.014935,,349.0,,,,0.004505,,108.0,,,,0.001394,,1157.0,,,,0.014935
,911.0,,24047.0,255853.0,129649.0,45,79,,,0.003561,,217.0,,,,0.000848,49.0,2924.0,37.0,0.002038,0.000285,0.011428,,911.0,,,,0.003561,,217.0,,,,0.000848,49.0,2924.0,37.0,0.002038,0.000285,0.011428
,81.0,,1254.0,14200.0,4743.0,45,81,,,0.005704,,,,,,,,220.0,,,,0.015493,,81.0,,,,0.005704,,,,,,,,220.0,,,,0.015493
,867.0,,18434.0,203114.0,79915.0,45,83,,,0.004269,,342.0,,,,0.001684,20.0,2972.0,44.0,0.001085,0.000551,0.014632,,867.0,,,,0.004269,,342.0,,,,0.001684,20.0,2972.0,44.0,0.001085,0.000551,0.014632
,308.0,,7370.0,70244.0,29782.0,45,85,,,0.004385,,83.0,,,,0.001182,11.0,1094.0,,0.001493,,0.015574,,308.0,,,,0.004385,,83.0,,,,0.001182,11.0,1094.0,,0.001493,,0.015574
,128.0,,1561.0,19597.0,6515.0,45,87,,,0.006532,,50.0,,,,0.002551,,416.0,,,,0.021228,,128.0,,,,0.006532,,50.0,,,,0.002551,,416.0,,,,0.021228
,100.0,,1678.0,22489.0,7788.0,45,89,,,0.004447,,13.0,,,,0.000578,,394.0,,,,0.01752,,100.0,,,,0.004447,,13.0,,,,0.000578,,394.0,,,,0.01752
,563.0,,15991.0,173253.0,69282.0,45,91,,,0.00325,,194.0,,,,0.00112,14.0,2021.0,27.0,0.000875,0.00039,0.011665,,563.0,,,,0.00325,,194.0,,,,0.00112,14.0,2021.0,27.0,0.000875,0.00039,0.011665
,,,177.0,1841.0,718.0,46,3,,,,,,,,,,,13.0,,,,0.007061,,,,,,,,,,,,,,13.0,,,,0.007061
,40.0,,1617.0,11846.0,4638.0,46,5,,,0.003377,,10.0,,,,0.000844,,187.0,,,,0.015786,,40.0,,,,0.003377,,10.0,,,,0.000844,,187.0,,,,0.015786
,,,343.0,1925.0,1192.0,46,7,,,,,,,,,,,37.0,,,,0.019221,,,,,,,,,,,,,,37.0,,,,0.019221
,11.0,,353.0,5030.0,1601.0,46,9,,,0.002187,,,,,,,,69.0,,,,0.013718,,11.0,,,,0.002187,,,,,,,,69.0,,,,0.013718
,44.0,,2177.0,18207.0,13751.0,46,11,,,0.002417,,,,,,,,183.0,,,,0.010051,,44.0,,,,0.002417,,,,,,,,183.0,,,,0.010051
,103.0,,2547.0,26004.0,10577.0,46,13,,,0.003961,,11.0,,,,0.000423,,360.0,,,,0.013844,,103.0,,,,0.003961,,11.0,,,,0.000423,,360.0,,,,0.013844
,,,364.0,3457.0,1417.0,46,15,,,,,,,,,,,44.0,,,,0.012728,,,,,,,,,,,,,,44.0,,,,0.012728
,,,224.0,1055.0,764.0,46,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.0,,618.0,7000.0,2587.0,46,19,,,0.001857,,,,,,,,88.0,,,,0.012571,,13.0,,,,0.001857,,,,,,,,88.0,,,,0.012571
,,,55.0,1048.0,275.0,46,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.0,,858.0,5772.0,2766.0,46,23,,,0.001906,,,,,,,,94.0,,,,0.016286,,11.0,,,,0.001906,,,,,,,,94.0,,,,0.016286
,,,349.0,2442.0,865.0,46,25,,,,,,,,,,,33.0,,,,0.013514,,,,,,,,,,,,,,33.0,,,,0.013514
,15.0,,708.0,7121.0,6257.0,46,27,,,0.002106,,,,,,,,96.0,,,,0.013481,,15.0,,,,0.002106,,,,,,,,96.0,,,,0.013481
,64.0,,1869.0,18832.0,7362.0,46,29,,,0.003398,,12.0,,,,0.000637,,230.0,,,,0.012213,,64.0,,,,0.003398,,12.0,,,,0.000637,,230.0,,,,0.012213
,,,403.0,2300.0,1429.0,46,31,,,,,,,,,,,32.0,,,,0.013913,,,,,,,,,,,,,,32.0,,,,0.013913
,12.0,,327.0,6780.0,1489.0,46,33,,,0.00177,,,,,,,,102.0,,,,0.015044,,12.0,,,,0.00177,,,,,,,,102.0,,,,0.015044
,61.0,,1271.0,13292.0,5340.0,46,35,,,0.004589,,11.0,,,,0.000828,,217.0,,,,0.016326,,61.0,,,,0.004589,,11.0,,,,0.000828,,217.0,,,,0.016326
,14.0,,329.0,3951.0,1291.0,46,37,,,0.003543,,,,,,,,64.0,,,,0.016198,,14.0,,,,0.003543,,,,,,,,64.0,,,,0.016198
,,,232.0,2965.0,1034.0,46,39,,,,,,,,,,,29.0,,,,0.009781,,,,,,,,,,,,,,29.0,,,,0.009781
,,,705.0,3081.0,1956.0,46,41,,,,,,,,,,,34.0,,,,0.011035,,,,,,,,,,,,,,34.0,,,,0.011035
,10.0,,197.0,2051.0,684.0,46,43,,,0.004876,,,,,,,,37.0,,,,0.01804,,10.0,,,,0.004876,,,,,,,,37.0,,,,0.01804
,,,282.0,2756.0,914.0,46,45,,,,,,,,,,,30.0,,,,0.010885,,,,,,,,,,,,,,30.0,,,,0.010885
,14.0,,313.0,5201.0,1335.0,46,47,,,0.002692,,,,,,,,102.0,,,,0.019612,,14.0,,,,0.002692,,,,,,,,102.0,,,,0.019612
,,,188.0,1630.0,536.0,46,49,,,,,,,,,,,16.0,,,,0.009816,,,,,,,,,,,,,,16.0,,,,0.009816
,18.0,,441.0,4970.0,1737.0,46,51,,,0.003622,,,,,,,,77.0,,,,0.015493,,18.0,,,,0.003622,,,,,,,,77.0,,,,0.015493
,11.0,,259.0,2902.0,1010.0,46,53,,,0.00379,,,,,,,,42.0,,,,0.014473,,11.0,,,,0.00379,,,,,,,,42.0,,,,0.014473
,,,105.0,1330.0,457.0,46,55,,,,,,,,,,,11.0,,,,0.008271,,,,,,,,,,,,,,11.0,,,,0.008271
,,,557.0,3685.0,1786.0,46,57,,,,,,,,,,,57.0,,,,0.015468,,,,,,,,,,,,,,57.0,,,,0.015468
,16.0,,183.0,2376.0,760.0,46,59,,,0.006734,,,,,,,,38.0,,,,0.015993,,16.0,,,,0.006734,,,,,,,,38.0,,,,0.015993
,,,284.0,2038.0,1052.0,46,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,81.0,881.0,316.0,46,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32.0,,1227.0,12064.0,4309.0,46,65,,,0.002653,,,,,,,,133.0,,,,0.011025,,32.0,,,,0.002653,,,,,,,,133.0,,,,0.011025
,36.0,,596.0,5002.0,1770.0,46,67,,,0.007197,,,,,,,,95.0,,,,0.018992,,36.0,,,,0.007197,,,,,,,,95.0,,,,0.018992
,,,70.0,978.0,304.0,46,69,,,,,,,,,,,13.0,,,,0.013292,,,,,,,,,,,,,,13.0,,,,0.013292
,,,352.0,1856.0,1118.0,46,71,,,,,,,,,,,17.0,,,,0.009159,,,,,,,,,,,,,,17.0,,,,0.009159
,,,145.0,1434.0,425.0,46,73,,,,,,,,,,,16.0,,,,0.011158,,,,,,,,,,,,,,16.0,,,,0.011158
,,,35.0,688.0,196.0,46,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,,297.0,3536.0,1168.0,46,77,,,0.002828,,,,,,,,59.0,,,,0.016686,,10.0,,,,0.002828,,,,,,,,59.0,,,,0.016686
,33.0,,715.0,8975.0,3219.0,46,79,,,0.003677,,,,,,,,121.0,,,,0.013482,,33.0,,,,0.003677,,,,,,,,121.0,,,,0.013482
,62.0,,1180.0,17618.0,6483.0,46,81,,,0.003519,,12.0,,,,0.000681,,225.0,,,,0.012771,,62.0,,,,0.003519,,12.0,,,,0.000681,,225.0,,,,0.012771
,65.0,,4125.0,35102.0,15242.0,46,83,,,0.001852,,,,,,,,227.0,,,,0.006467,,65.0,,,,0.001852,,,,,,,,227.0,,,,0.006467
,,,352.0,2415.0,1127.0,46,85,,,,,,,,,,,22.0,,,,0.00911,,,,,,,,,,,,,,22.0,,,,0.00911
,10.0,,424.0,3719.0,1482.0,46,87,,,0.002689,,,,,,,,56.0,,,,0.015058,,10.0,,,,0.002689,,,,,,,,56.0,,,,0.015058
,10.0,,174.0,1726.0,538.0,46,89,,,0.005794,,,,,,,,21.0,,,,0.012167,,10.0,,,,0.005794,,,,,,,,21.0,,,,0.012167
,,,344.0,3338.0,1119.0,46,91,,,,,,,,,,,53.0,,,,0.015878,,,,,,,,,,,,,,53.0,,,,0.015878
,31.0,,1689.0,18161.0,7843.0,46,93,,,0.001707,,11.0,,,,0.000606,,170.0,,,,0.009361,,31.0,,,,0.001707,,11.0,,,,0.000606,,170.0,,,,0.009361
,,,174.0,1257.0,671.0,46,95,,,,,,,,,,,12.0,,,,0.009547,,,,,,,,,,,,,,12.0,,,,0.009547
,,,128.0,1579.0,574.0,46,97,,,,,,,,,,,16.0,,,,0.010133,,,,,,,,,,,,,,16.0,,,,0.010133
,407.0,,14622.0,122670.0,50026.0,46,99,,,0.003318,,130.0,,,,0.00106,12.0,1350.0,,0.000821,,0.011005,,407.0,,,,0.003318,,130.0,,,,0.00106,12.0,1350.0,,0.000821,,0.011005
,12.0,,482.0,4278.0,1745.0,46,101,,,0.002805,,,,,,,,32.0,,,,0.00748,,12.0,,,,0.002805,,,,,,,,32.0,,,,0.00748
,261.0,,7330.0,74566.0,27476.0,46,103,,,0.0035,,62.0,,,,0.000831,,873.0,10.0,,0.000364,0.011708,,261.0,,,,0.0035,,62.0,,,,0.000831,,873.0,10.0,,0.000364,0.011708
,,,168.0,2137.0,678.0,46,105,,,,,,,,,,,34.0,,,,0.01591,,,,,,,,,,,,,,34.0,,,,0.01591
,,,113.0,1678.0,508.0,46,107,,,,,,,,,,,16.0,,,,0.009535,,,,,,,,,,,,,,16.0,,,,0.009535
,29.0,,902.0,6440.0,2913.0,46,109,,,0.004503,,,,,,,,96.0,,,,0.014907,,29.0,,,,0.004503,,,,,,,,96.0,,,,0.014907
,,,196.0,1655.0,545.0,46,111,,,,,,,,,,,13.0,,,,0.007855,,,,,,,,,,,,,,13.0,,,,0.007855
,17.0,,371.0,4408.0,1641.0,46,115,,,0.003857,,,,,,,,67.0,,,,0.0152,,17.0,,,,0.003857,,,,,,,,67.0,,,,0.0152
,,,200.0,2057.0,736.0,46,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,93.0,1009.0,319.0,46,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1288.0,4982.0,3885.0,46,121,,,,,,,,,,,63.0,,,,0.012646,,,,,,,,,,,,,,63.0,,,,0.012646
,24.0,,349.0,3797.0,1346.0,46,123,,,0.006321,,,,,,,,68.0,,,,0.017909,,24.0,,,,0.006321,,,,,,,,68.0,,,,0.017909
,20.0,,493.0,5790.0,2034.0,46,125,,,0.003454,,,,,,,,105.0,,,,0.018135,,20.0,,,,0.003454,,,,,,,,105.0,,,,0.018135
,25.0,,848.0,10223.0,3863.0,46,127,,,0.002445,,,,,,,,116.0,,,,0.011347,,25.0,,,,0.002445,,,,,,,,116.0,,,,0.011347
,16.0,,387.0,3922.0,1301.0,46,129,,,0.00408,,,,,,,,71.0,,,,0.018103,,16.0,,,,0.00408,,,,,,,,71.0,,,,0.018103
,61.0,,1309.0,15822.0,5485.0,46,135,,,0.003855,,23.0,,,,0.001454,,231.0,,,,0.0146,,61.0,,,,0.003855,,23.0,,,,0.001454,,231.0,,,,0.0146
,,,178.0,1576.0,1047.0,46,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230.0,,4119.0,54298.0,17519.0,47,1,,,0.004236,,107.0,,,,0.001971,11.0,896.0,,0.002671,,0.016502,,230.0,,,,0.004236,,107.0,,,,0.001971,11.0,896.0,,0.002671,,0.016502
,167.0,,3128.0,31292.0,13064.0,47,3,,,0.005337,,55.0,,,,0.001758,11.0,530.0,,0.003517,,0.016937,,167.0,,,,0.005337,,55.0,,,,0.001758,11.0,530.0,,0.003517,,0.016937
,77.0,,818.0,11729.0,3467.0,47,5,,,0.006565,,,,,,,,257.0,,,,0.021912,,77.0,,,,0.006565,,,,,,,,257.0,,,,0.021912
,41.0,,613.0,11191.0,2871.0,47,7,,,0.003664,,,,,,,,113.0,,,,0.010097,,41.0,,,,0.003664,,,,,,,,113.0,,,,0.010097
,294.0,,6602.0,91820.0,30248.0,47,9,,,0.003202,,188.0,,,,0.002047,,1415.0,,,,0.015411,,294.0,,,,0.003202,,188.0,,,,0.002047,,1415.0,,,,0.015411
,362.0,,6049.0,71274.0,27167.0,47,11,,,0.005079,,101.0,,,,0.001417,,995.0,,,,0.01396,,362.0,,,,0.005079,,101.0,,,,0.001417,,995.0,,,,0.01396
,171.0,,2114.0,28501.0,9099.0,47,13,,,0.006,,86.0,,,,0.003017,,610.0,,,,0.021403,,171.0,,,,0.006,,86.0,,,,0.003017,,610.0,,,,0.021403
,40.0,,777.0,10046.0,3204.0,47,15,,,0.003982,,12.0,,,,0.001195,,157.0,,,,0.015628,,40.0,,,,0.003982,,12.0,,,,0.001195,,157.0,,,,0.015628
,164.0,,1585.0,19236.0,7271.0,47,17,,,0.008526,,24.0,,,,0.001248,,400.0,,,,0.020794,,164.0,,,,0.008526,,24.0,,,,0.001248,,400.0,,,,0.020794
,221.0,,2613.0,41635.0,12254.0,47,19,,,0.005308,,100.0,,,,0.002402,,738.0,,,,0.017725,,221.0,,,,0.005308,,100.0,,,,0.002402,,738.0,,,,0.017725
,105.0,,2267.0,27788.0,9825.0,47,21,,,0.003779,,14.0,,,,0.000504,,399.0,,,,0.014359,,105.0,,,,0.003779,,14.0,,,,0.000504,,399.0,,,,0.014359
,60.0,,974.0,11205.0,5274.0,47,23,,,0.005355,,11.0,,,,0.000982,,180.0,,,,0.016064,,60.0,,,,0.005355,,11.0,,,,0.000982,,180.0,,,,0.016064
,151.0,,1565.0,22709.0,7483.0,47,25,,,0.006649,,53.0,,,,0.002334,,456.0,,,,0.02008,,151.0,,,,0.006649,,53.0,,,,0.002334,,456.0,,,,0.02008
,30.0,,402.0,5671.0,1679.0,47,27,,,0.00529,,,,,,,,101.0,,,,0.01781,,30.0,,,,0.00529,,,,,,,,101.0,,,,0.01781
,195.0,,1907.0,25462.0,7850.0,47,29,,,0.007658,,58.0,,,,0.002278,,512.0,,,,0.020108,,195.0,,,,0.007658,,58.0,,,,0.002278,,512.0,,,,0.020108
,196.0,,3487.0,37185.0,14010.0,47,31,,,0.005271,,63.0,,,,0.001694,,657.0,,,,0.017668,,196.0,,,,0.005271,,63.0,,,,0.001694,,657.0,,,,0.017668
,65.0,,900.0,9815.0,3696.0,47,33,,,0.006623,,,,,,,,176.0,,,,0.017932,,65.0,,,,0.006623,,,,,,,,176.0,,,,0.017932
,239.0,,2885.0,44376.0,11394.0,47,35,,,0.005386,,82.0,,,,0.001848,,806.0,,,,0.018163,,239.0,,,,0.005386,,82.0,,,,0.001848,,806.0,,,,0.018163
,1575.0,,47273.0,468891.0,168246.0,47,37,,,0.003359,,492.0,,,,0.001049,86.0,5245.0,86.0,0.001819,0.000511,0.011186,,1575.0,,,,0.003359,,492.0,,,,0.001049,86.0,5245.0,86.0,0.001819,0.000511,0.011186
,70.0,,662.0,8473.0,2634.0,47,39,,,0.008262,,,,,,,,177.0,,,,0.02089,,70.0,,,,0.008262,,,,,,,,177.0,,,,0.02089
,79.0,,1202.0,13671.0,4488.0,47,41,,,0.005779,,22.0,,,,0.001609,,244.0,,,,0.017848,,79.0,,,,0.005779,,22.0,,,,0.001609,,244.0,,,,0.017848
,170.0,,3251.0,35892.0,13027.0,47,43,,,0.004736,,62.0,,,,0.001727,,579.0,,,,0.016132,,170.0,,,,0.004736,,62.0,,,,0.001727,,579.0,,,,0.016132
,185.0,,2345.0,25521.0,9842.0,47,45,,,0.007249,,57.0,,,,0.002233,,499.0,,,,0.019553,,185.0,,,,0.007249,,57.0,,,,0.002233,,499.0,,,,0.019553
,154.0,,2048.0,28858.0,8684.0,47,47,,,0.005336,,43.0,,,,0.00149,,439.0,,,,0.015212,,154.0,,,,0.005336,,43.0,,,,0.00149,,439.0,,,,0.015212
,52.0,,984.0,12871.0,4178.0,47,49,,,0.00404,,29.0,,,,0.002253,,248.0,,,,0.019268,,52.0,,,,0.00404,,29.0,,,,0.002253,,248.0,,,,0.019268
,133.0,,2070.0,28455.0,11175.0,47,51,,,0.004674,,38.0,,,,0.001335,,495.0,,,,0.017396,,133.0,,,,0.004674,,38.0,,,,0.001335,,495.0,,,,0.017396
,253.0,,3180.0,33536.0,12685.0,47,53,,,0.007544,,71.0,,,,0.002117,,711.0,,,,0.021201,,253.0,,,,0.007544,,71.0,,,,0.002117,,711.0,,,,0.021201
,108.0,,1607.0,20654.0,7046.0,47,55,,,0.005229,,13.0,,,,0.000629,,338.0,,,,0.016365,,108.0,,,,0.005229,,13.0,,,,0.000629,,338.0,,,,0.016365
,64.0,,1153.0,16581.0,5338.0,47,57,,,0.00386,,10.0,,,,0.000603,,271.0,,,,0.016344,,64.0,,,,0.00386,,10.0,,,,0.000603,,271.0,,,,0.016344
,265.0,,3274.0,49533.0,15808.0,47,59,,,0.00535,,128.0,,,,0.002584,,947.0,,,,0.019119,,265.0,,,,0.00535,,128.0,,,,0.002584,,947.0,,,,0.019119
,65.0,,749.0,9461.0,3179.0,47,61,,,0.00687,,,,,,,,207.0,,,,0.021879,,65.0,,,,0.00687,,,,,,,,207.0,,,,0.021879
,207.0,,3850.0,43881.0,16054.0,47,63,,,0.004717,,110.0,,,,0.002507,,747.0,,,,0.017023,,207.0,,,,0.004717,,110.0,,,,0.002507,,747.0,,,,0.017023
,1135.0,,20879.0,250555.0,86304.0,47,65,,,0.00453,,373.0,,,,0.001489,33.0,3467.0,35.0,0.001581,0.000406,0.013837,,1135.0,,,,0.00453,,373.0,,,,0.001489,33.0,3467.0,35.0,0.001581,0.000406,0.013837
,10.0,,342.0,4732.0,1503.0,47,67,,,0.002113,,,,,,,,76.0,,,,0.016061,,10.0,,,,0.002113,,,,,,,,76.0,,,,0.016061
,121.0,,1327.0,18196.0,5912.0,47,69,,,0.00665,,23.0,,,,0.001264,,324.0,,,,0.017806,,121.0,,,,0.00665,,23.0,,,,0.001264,,324.0,,,,0.017806
,120.0,,1391.0,18502.0,5786.0,47,71,,,0.006486,,27.0,,,,0.001459,,369.0,,,,0.019944,,120.0,,,,0.006486,,27.0,,,,0.001459,,369.0,,,,0.019944
,193.0,,2833.0,40754.0,12976.0,47,73,,,0.004736,,82.0,,,,0.002012,,725.0,,,,0.01779,,193.0,,,,0.004736,,82.0,,,,0.002012,,725.0,,,,0.01779
,86.0,,1072.0,12263.0,4518.0,47,75,,,0.007013,,,,,,,,202.0,,,,0.016472,,86.0,,,,0.007013,,,,,,,,202.0,,,,0.016472
,98.0,,1604.0,19292.0,6926.0,47,77,,,0.00508,,14.0,,,,0.000726,,331.0,,,,0.017157,,98.0,,,,0.00508,,14.0,,,,0.000726,,331.0,,,,0.017157
,181.0,,1663.0,23364.0,7283.0,47,79,,,0.007747,,55.0,,,,0.002354,,462.0,,,,0.019774,,181.0,,,,0.007747,,55.0,,,,0.002354,,462.0,,,,0.019774
,64.0,,1458.0,17013.0,5824.0,47,81,,,0.003762,,,,,,,,275.0,,,,0.016164,,64.0,,,,0.003762,,,,,,,,275.0,,,,0.016164
,24.0,,406.0,5745.0,1983.0,47,83,,,0.004178,,,,,,,,115.0,,,,0.020017,,24.0,,,,0.004178,,,,,,,,115.0,,,,0.020017
,56.0,,1004.0,12964.0,4379.0,47,85,,,0.00432,,,,,,,,214.0,,,,0.016507,,56.0,,,,0.00432,,,,,,,,214.0,,,,0.016507
,25.0,,536.0,8615.0,2415.0,47,87,,,0.002902,,,,,,,,130.0,,,,0.01509,,25.0,,,,0.002902,,,,,,,,130.0,,,,0.01509
,190.0,,2717.0,37968.0,12850.0,47,89,,,0.005004,,40.0,,,,0.001054,,619.0,,,,0.016303,,190.0,,,,0.005004,,40.0,,,,0.001054,,619.0,,,,0.016303
,31.0,,761.0,13405.0,3588.0,47,91,,,0.002313,,20.0,,,,0.001492,,233.0,,,,0.017382,,31.0,,,,0.002313,,20.0,,,,0.001492,,233.0,,,,0.017382
,1190.0,,26406.0,304040.0,125686.0,47,93,,,0.003914,,461.0,,,,0.001516,30.0,4311.0,56.0,0.001136,0.000446,0.014179,,1190.0,,,,0.003914,,461.0,,,,0.001516,30.0,4311.0,56.0,0.001136,0.000446,0.014179
,11.0,,309.0,5626.0,1625.0,47,95,,,0.001955,,,,,,,,103.0,,,,0.018308,,11.0,,,,0.001955,,,,,,,,103.0,,,,0.018308
,113.0,,1434.0,18254.0,7085.0,47,97,,,0.00619,,,,,,,,315.0,,,,0.017256,,113.0,,,,0.00619,,,,,,,,315.0,,,,0.017256
,162.0,,2961.0,28918.0,11202.0,47,99,,,0.005602,,51.0,,,,0.001764,,506.0,,,,0.017498,,162.0,,,,0.005602,,51.0,,,,0.001764,,506.0,,,,0.017498
,42.0,,685.0,8393.0,2826.0,47,101,,,0.005004,,,,,,,,136.0,,,,0.016204,,42.0,,,,0.005004,,,,,,,,136.0,,,,0.016204
,178.0,,1767.0,23716.0,8162.0,47,103,,,0.007505,,12.0,,,,0.000506,,427.0,,,,0.018005,,178.0,,,,0.007505,,12.0,,,,0.000506,,427.0,,,,0.018005
,149.0,,2649.0,37931.0,10874.0,47,105,,,0.003928,,63.0,,,,0.001661,,670.0,,,,0.017664,,149.0,,,,0.003928,,63.0,,,,0.001661,,670.0,,,,0.017664
,224.0,,2848.0,37057.0,12945.0,47,107,,,0.006045,,58.0,,,,0.001565,,663.0,,,,0.017891,,224.0,,,,0.006045,,58.0,,,,0.001565,,663.0,,,,0.017891
,127.0,,1347.0,18239.0,6349.0,47,109,,,0.006963,,27.0,,,,0.00148,,363.0,,,,0.019902,,127.0,,,,0.006963,,27.0,,,,0.00148,,363.0,,,,0.019902
,67.0,,1667.0,15694.0,6089.0,47,111,,,0.004269,,10.0,,,,0.000637,,241.0,,,,0.015356,,67.0,,,,0.004269,,10.0,,,,0.000637,,241.0,,,,0.015356
