Latitude,Longitude
32.758416,-97.057035
32.75651,-97.05929
32.76082,-97.04343
32.76082,-97.04343
32.746158,-97.047783
32.73811,-97.09125999999999
32.75412,-97.05999
32.763529999999996,-97.05595
32.754875,-97.045524
32.7534,-97.04943
32.75111,-97.04772
32.74791,-97.05418
32.75999,-97.04791
32.75662,-97.05471999999999
32.73668,-97.1638
32.73822,-97.16445999999999
32.68355,-97.06589
32.694825,-97.141899
32.744654,-97.047538
32.6754,-97.11941
32.672778,-97.1275
32.62209,-97.12782
32.75008,-97.04944
32.751259000000005,-97.048963
32.64271,-97.07516
32.743596000000004,-97.053432
32.63114,-97.13602
32.75212,-97.05999
32.7565,-97.05749
32.90279,-97.55093000000001
32.844639,-97.10725
32.53921,-97.3079
32.500273,-97.379638
32.53638,-97.31139
32.53415,-97.3108
32.473571,-97.273542
32.551809999999996,-97.31685
32.627888,-97.083505
29.651487,-95.053947
32.38577,-97.40696
32.40382,-97.38923
32.401070000000004,-97.40798000000001
32.38548,-97.3924
32.40104,-97.40543000000001
32.389157,-97.390248
32.392509999999994,-97.39565
32.34393,-97.38211
32.38926,-97.39788
32.40684,-97.40364
32.40109,-97.40944
32.246389,-97.55082800000001
32.399239,-97.430514
32.5365,-97.6385
32.59502,-97.35095
32.580290000000005,-97.36246
32.82107,-97.09959
32.609716,-97.354022
32.398861,-97.40621
32.41539,-97.37695
32.41751,-97.45915
32.392540000000004,-97.39947
32.55011,-97.62799
32.5364,-97.63358000000001
32.582029999999996,-97.36095999999999
32.821259999999995,-97.11023
32.8109,-97.09461
32.812319,-97.09271700000001
32.815059000000005,-97.094098
32.81473,-97.13274
32.81661,-97.08067
32.817859999999996,-97.11921
32.499520000000004,-97.57704
33.11133,-98.56224
33.109567999999996,-98.569469
32.812870000000004,-97.12288000000001
32.813469,-97.123638
32.43928,-97.75275
32.817395,-97.123265
32.451972999999995,-97.535924
32.81091,-97.09957
32.93053,-97.06475999999999
32.9345,-97.10036
32.904277,-97.085617
32.80896,-97.18056
32.80899,-97.18355600000001
32.9453,-96.9083
32.80887,-97.17308
32.808988,-97.18341
32.80898,-97.18249
29.78513,-95.53375
32.148078000000005,-97.14029000000001
32.39805,-97.327508
32.904284999999994,-97.086134
32.803914,-97.18380400000001
32.942054,-97.31961700000001
32.902913,-97.095561
32.636001,-97.208844
32.635490000000004,-97.23418000000001
32.663295,-97.233002
32.5478,-97.13659
32.55141,-97.13299
32.551742,-97.150442
32.55066,-97.12783
32.557446999999996,-97.125078
32.55495,-97.15439
32.556228000000004,-97.140599
32.559459999999994,-97.10799999999999
32.554390000000005,-97.14442
32.553041,-97.12229599999999
32.54619,-97.15068000000001
32.54984,-97.14616
32.560556,-97.113333
32.551346,-97.14621899999999
32.458249,-97.03660699999999
32.51993,-97.0068
32.512975,-96.971099
32.45332,-97.05949
32.458729999999996,-97.02850500000001
32.462679,-97.025572
32.718703000000005,-98.04939300000001
32.805479999999996,-98.0657
32.827573,-98.04915799999999
32.78722,-98.06003
32.808521999999996,-98.078103
32.8223,-98.0502
32.80382,-98.09147
32.812509999999996,-98.1
32.81067,-98.06026999999999
32.78567,-98.05813
32.80712,-98.08278
32.44836,-97.05641
32.80843,-98.073709
32.55703,-97.15579
32.54933,-97.13729000000001
32.54738,-97.13631
32.627464,-97.203576
32.632160999999996,-97.183525
32.509318,-97.065472
32.477270000000004,-96.95354
32.49869,-96.98890300000001
32.63712,-97.236999
32.475516999999996,-96.95399
32.554005,-97.14758
32.811315,-98.054921
32.56192,-97.12265
32.837094,-98.03576899999999
32.527862,-96.966473
33.1,-97.4684
33.05511,-97.47266
33.034602,-97.45235
33.1,-97.4684
32.52502,-97.10372199999999
32.7557,-97.78047
32.773457,-97.80577
32.77448,-97.80892
32.731051,-97.818715
32.774408,-97.804867
32.727579999999996,-97.81538
32.77864,-97.81464
32.74047,-97.74404
32.5275,-97.1063
32.524503,-97.103365
32.778287,-97.813804
32.832004,-97.769807
32.997710999999995,-97.166321
32.945640000000004,-97.11678
32.9175,-97.123333
32.915699,-97.127586
32.808756,-97.160944
32.743907,-97.310259
32.74501,-97.31622
32.773612,-97.333885
32.770136,-97.32714
32.72922,-97.33766999999999
32.75965,-97.31994
32.743629999999996,-97.32664
32.74248,-97.32498299999999
32.742062,-97.330899
32.72319,-97.29766
32.740990000000004,-97.32502
32.740139,-97.339363
32.734792,-97.326799
32.74357,-97.33096
32.74153,-97.30811
32.83444,-97.31958
32.78885,-97.344716
32.81738,-97.3302
32.83698,-97.31886999999999
32.780556,-97.341667
32.82635,-97.34274
32.78785,-97.32521
32.8341,-97.31781
32.83314,-97.31959
32.832029999999996,-97.34293000000001
32.8249,-97.33524
32.812709999999996,-97.32573000000001
32.78272,-97.34640999999999
32.82407,-97.354743
32.832029999999996,-97.34293000000001
32.826557,-97.325703
32.791909999999994,-97.33323
32.782778,-97.344167
32.834308,-97.313461
32.813990000000004,-97.34784
32.79513,-97.34279000000001
32.76887,-97.34473
32.82266,-97.3428
32.83546,-97.31781
32.83422,-97.32109
32.74031,-97.37004
32.761590000000005,-97.34839000000001
32.76079,-97.3528
32.777781,-97.45
32.777781,-97.45
32.841035999999995,-97.34744
32.830575,-97.32461500000001
32.8261,-97.32993
32.77813,-97.33881
32.757805,-97.447746
32.8732,-97.32600000000001
32.6922,-97.35948
32.72226,-97.34501
32.6925,-97.360828
32.72578,-97.34594
32.69787,-97.33168
32.69569,-97.35299
32.688590000000005,-97.32897
32.69695,-97.32876999999999
32.705011999999996,-97.32833000000001
32.72305,-97.34376
32.69825,-97.35297
32.692209999999996,-97.36065
32.69097,-97.3317
32.69574,-97.35299
32.766110999999995,-97.292778
32.75974,-97.30174
32.7652,-97.29522
32.767990000000005,-97.29581999999999
32.809059999999995,-97.31321
32.808170000000004,-97.30841
32.75724,-97.30784
32.7967,-97.30847
32.77237,-97.3088
32.77239,-97.28744
32.762209999999996,-97.30103000000001
32.809157,-97.3084
32.79517,-97.31981
32.80482,-97.31226
32.80538,-97.31495
32.72871,-97.19601999999999
32.739136,-97.366753
32.76303,-97.39986
32.672670000000004,-97.32268
32.79217,-97.25165
32.79476,-97.25298000000001
32.825063,-97.283528
32.8225,-97.2892
32.82724,-97.27579
32.77896,-97.27849
32.79469,-97.24458
32.8294,-97.27306999999999
32.827890000000004,-97.28491
32.79578,-97.24715
32.782346000000004,-97.266242
32.775209999999994,-97.28432
32.79756,-97.22535
32.7958,-97.2295
32.851944,-97.24555600000001
32.795833,-97.2275
32.7879,-97.22995999999999
32.7912,-97.2271
32.67346,-97.26459
32.73162,-97.27744399999999
32.6849,-97.28585
32.71783,-97.22932
32.703635999999996,-97.23330899999999
32.80202,-97.17551999999999
32.800059999999995,-97.26599300000001
32.79247,-97.2299
32.793793,-97.230331
32.801809999999996,-97.30845
32.667704,-97.329465
32.69761,-97.24009000000001
32.7612,-97.29614000000001
32.68908,-97.45214
32.773882,-97.423023
32.694839,-97.511115
32.826615000000004,-97.322435
32.874254,-97.34245
32.930808,-97.2693
32.8704,-97.368566
32.874254,-97.34245
32.9011,-97.34888000000001
32.88368,-97.37193
32.9334,-97.32047
32.65733,-97.32096
32.644444,-97.31916700000001
32.61405,-97.33592
32.614709999999995,-97.35618000000001
32.84768,-97.30868000000001
32.83439,-97.29895
32.819309999999994,-97.29075999999999
32.843937,-97.29069
32.87008,-97.47365
32.81582,-97.30815
32.6609,-97.32424
32.66383,-97.32518
32.852189,-97.347449
32.626944,-97.203333
32.666418,-97.232057
32.62741,-97.3129
32.62749,-97.31831
32.639722,-97.311111
32.65099,-97.24919
32.6492,-97.31300999999999
32.62604,-97.32205
32.641174,-97.07772
32.623583,-97.318841
32.646695,-97.307334
32.650999999999996,-97.25203
32.61793,-97.33403
32.82414,-97.28583
32.84672,-97.203655
32.4028,-97.43046
32.827898,-97.035454
32.8149,-97.03669000000001
32.830420000000004,-97.32129
32.769556,-97.34232800000001
32.785357,-97.346117
32.98516,-97.24128
32.98505,-97.2481
32.98565,-97.25076999999999
32.86096,-97.355644
32.860901,-97.360766
32.848877,-97.357241
32.82976,-97.38555
32.84779,-97.36256
32.86192,-97.41741999999999
32.856389,-97.353889
32.84778,-97.36846
32.863690000000005,-97.36237
32.85515,-97.35455
32.90142,-97.33166999999999
32.91258,-97.39482
32.93507,-97.42151
32.870444,-97.369361
32.937694,-97.42030600000001
32.931983,-97.31852099999999
32.85539,-97.35452099999999
32.87162,-97.36994
33.029496,-97.302386
33.20049,-97.16591
33.2107,-97.1295
33.212409,-97.124685
33.188675,-97.135707
33.205713,-97.176476
33.20321,-97.16690600000001
33.17561,-97.0935
33.17731,-97.08815
33.19719,-97.10766
33.201894,-97.190934
33.20166,-97.178
33.23778,-97.07276
33.2375,-97.081389
33.21163,-97.127098
33.30249,-97.17806
33.21925,-97.1739
33.198421,-97.166706
33.291487,-96.983589
33.505990000000004,-97.79758000000001
33.241901,-97.524499
33.234953999999995,-97.587834
33.24194,-97.581944
33.641114,-97.209784
33.66462,-97.15144000000001
33.642911,-97.19698299999999
33.665759,-97.15126
33.64196,-97.20465
33.640214,-97.201417
32.92817,-97.30412
32.944324,-97.25529
32.901388,-97.25763
32.942471999999995,-97.256263
33.02701,-97.27379
33.657847,-97.153735
32.943544,-97.257357
33.66818,-97.15134
33.66902,-97.15137
33.628078,-97.141737
33.040088,-97.302449
33.665759,-97.15126
33.639307,-97.160275
33.624809,-97.313174
33.788945,-97.715349
33.403905,-96.943336
33.40599,-96.93948
32.999190000000006,-97.24319
32.99411,-97.23383000000001
33.067415000000004,-97.247248
33.02112,-97.21453000000001
33.0173,-97.2426
33.89885,-98.48057
33.91897,-98.49613000000001
33.86765,-98.48692
33.87878,-98.44570999999999
33.859998,-98.468862
33.926803,-98.510293
33.930043,-98.500066
33.942190000000004,-98.50216999999999
33.93885,-98.5072
33.927659999999996,-98.53196
33.92903,-98.53195
34.014340000000004,-98.55212
33.960229999999996,-98.53048000000001
33.9765,-98.53520999999999
33.99579,-98.54602
33.996428,-98.553358
33.952420000000004,-98.54637
33.9359,-98.50558000000001
33.88305,-98.4413
33.86493,-98.59591
33.977348,-98.500023
34.070370000000004,-98.5679
34.01612,-98.89202
33.953182,-98.687515
33.715759999999996,-98.09644399999999
33.352282,-98.79730500000001
33.358779999999996,-98.75022
33.598079999999996,-99.26041
34.165556,-99.30194399999999
34.08255,-99.17600999999999
34.162222,-99.29055600000001
34.16291,-99.29245
32.22189,-98.18386
32.20317,-98.2411
32.220282,-98.184803
32.205040000000004,-98.23579000000001
32.2071,-98.2237
32.26278,-98.18833000000001
32.262221999999994,-98.18758000000001
32.249635999999995,-98.158788
32.763403000000004,-98.888626
33.20915,-97.77589
33.228217,-97.76302
33.19505,-97.75393000000001
33.1545,-98.39299999999999
32.672,-98.904
33.21523,-97.770065
32.662490000000005,-99.24166
31.98487,-98.43283000000001
31.89616,-98.58638
31.89828,-98.62091
32.08443,-98.33919
32.383596999999995,-98.76734499999999
33.11848,-98.57304
33.120906,-98.56860999999999
31.132846,-97.343682
31.13151,-97.34835
31.154228999999997,-97.320865
31.1233,-97.3436
31.1403,-97.3584
31.08888,-97.39389
31.135920000000002,-97.35611
31.128109999999996,-97.33744
31.097156,-97.370866
31.142583000000002,-97.354435
31.13593,-97.35118
31.13332,-97.34766
31.128140000000002,-97.39811999999999
31.13245,-97.3462
31.12675,-97.34286999999999
31.095940000000002,-97.37004
31.128009999999996,-97.34725
31.076412,-97.33544300000001
31.133809999999997,-97.34385999999999
31.13229,-97.35257
31.13148,-97.34317
31.09709,-97.36504000000001
31.127703000000004,-97.35420500000001
31.1389,-97.35498
31.152041999999998,-97.35700899999999
31.148313,-97.352149
31.043523999999998,-97.503197
31.051959999999998,-97.43767
31.05548,-97.44595
31.083084999999997,-97.468162
31.049979999999998,-97.42953
31.07341,-97.4574
31.053095000000003,-97.441693
31.051546000000002,-97.436189
31.422975,-97.788014
31.430329999999998,-97.69954
30.8463,-97.79768
31.410701,-97.711801
31.081874,-98.00835500000001
31.087125,-97.790448
31.10916,-97.67851999999999
31.101667,-97.670833
31.142194,-97.75680600000001
31.126239,-97.79075999999999
31.147496000000004,-97.741033
31.1534,-97.78442
31.014996000000004,-97.750313
31.06503,-98.15717
31.066999,-98.176445
31.07333,-97.569443
30.931789000000002,-98.224532
31.080229,-98.17433299999999
30.562872,-97.066519
30.564591999999998,-97.068506
30.567609,-97.068089
30.5924,-97.41104
30.572053000000004,-97.392554
30.567909999999998,-97.42472
31.191222999999997,-97.306636
30.57027,-97.38722
30.55172,-97.41816899999999
31.247033000000002,-97.281614
31.092778000000003,-96.695828
31.731089,-97.552025
31.792902,-97.5497
31.538625,-96.52650200000001
31.464159999999996,-97.24574
32.02321,-97.11718
32.026270000000004,-97.122446
32.01968,-97.09513000000001
32.005678,-97.13475
31.544469,-96.531758
32.030999,-97.115675
32.033862,-97.09768100000001
32.19088,-96.88566999999999
31.453889,-97.377222
31.386405,-97.42774
31.425159000000004,-97.414024
31.464340000000004,-97.34593000000001
31.412056,-97.191781
31.41122,-97.432649
31.698256,-96.487092
31.680239,-96.511927
31.688434,-96.51162
31.697701000000002,-96.48817700000001
31.28523,-96.89675
32.100934,-96.98810300000001
31.4725,-96.955
31.955,-97.30111099999999
31.95458,-97.30335
31.498409999999996,-97.18831999999999
31.49117,-97.20971
31.609022999999997,-97.122957
31.50585,-97.18301
31.49574,-97.19998000000001
31.604309999999998,-97.12174
31.568932,-97.102265
31.5479,-97.07337
31.55077,-97.13195999999999
31.55391,-97.09056
31.5656,-97.1003
31.609809999999996,-97.1206
31.61833,-97.10902
31.609211,-97.117517
31.626974,-97.059007
31.578020000000002,-96.9748
31.539640000000002,-97.11348000000001
31.56823,-97.11504000000001
31.6051,-97.1978
31.614101,-97.120003
31.55835,-97.09814
31.578490000000002,-97.12626999999999
31.527797999999997,-97.082785
31.536717,-97.149783
31.52065,-97.17278
31.52692,-97.15626999999999
31.510091,-97.170302
31.488417,-97.20880600000001
31.501590000000004,-97.18916
31.500140000000002,-97.19144
31.503253000000004,-97.182581
31.49192,-97.16909
31.50468,-97.19711
31.481987,-97.240773
31.493009999999998,-97.22023
31.493056,-97.19888900000001
31.504379999999998,-97.1848
31.49275,-97.20636999999999
31.472534000000003,-97.24736999999999
31.484861,-97.25778199999999
31.491190000000003,-97.207647
31.50088,-97.20232
31.50897,-97.18926
31.49442,-97.20281999999999
31.6287,-97.06544
31.489320000000003,-97.17464
31.481657000000002,-97.257075
31.682579999999998,-98.98728
31.78603,-99.09353
31.707520000000002,-98.98899
31.676609999999997,-98.986506
31.65922,-98.9579
31.665459999999996,-98.98408
31.665259999999996,-99.0004
31.671177,-98.99651300000001
31.6717,-98.99051999999999
31.727203999999997,-99.958153
31.107234000000002,-99.324786
31.75167,-99.97018
31.833064,-99.433173
31.838471000000002,-99.40999000000001
30.988554999999998,-99.209588
31.5433,-100.4952
31.4708,-100.43048
31.4823,-100.46141
31.490940000000002,-100.40996
31.497778000000004,-100.40333299999999
31.486590000000003,-100.41323
31.47232,-100.3883
31.4319,-100.4108
31.43495,-100.44846
31.405986,-100.429936
31.154842,-101.34431500000001
31.269452,-101.162566
31.596589,-100.626079
31.196938,-101.44142
30.697778000000003,-101.099166
30.969379999999997,-101.19447
30.55909,-100.63846
30.572993,-100.55528000000001
30.58028,-100.65071999999999
30.5407,-100.671231
29.74633,-95.31147
29.7458,-95.3375
29.75722,-95.33718
29.68184,-95.31739
29.78572,-95.27593
29.828726,-95.393722
29.754697999999998,-95.35377700000001
29.756490000000003,-95.33976
29.741784000000003,-95.352222
29.739720000000002,-95.34734
29.751459999999998,-95.3359
29.74346,-95.34805
29.75139,-95.33894000000001
29.75406,-95.32737
29.725479999999997,-95.42305999999999
29.77025,-95.38754
29.7713,-95.40579
29.770259999999997,-95.38277
29.774820000000002,-95.37589
29.7746,-95.38619
29.769171000000004,-95.40083299999999
29.7745,-95.3873
29.7913,-95.44629
29.79601,-95.43808
29.789299,-95.434075
29.791590000000003,-95.44067
29.78913,-95.43949
29.785940000000004,-95.42803
29.808902000000003,-95.40221600000001
29.78564,-95.43741999999999
29.78551,-95.43726
29.789209999999997,-95.426766
29.79815,-95.35717
29.782729999999997,-95.36291999999999
29.79823,-95.35717
29.787954,-95.35373
29.79022,-95.354504
29.748031,-95.317596
29.74431,-95.315
29.749827000000003,-95.319874
29.7292,-95.29971
29.747759999999996,-95.31251
29.751659999999998,-95.31043199999999
29.74625,-95.30653000000001
29.746874,-95.28818000000001
29.746859999999998,-95.31829
29.74708,-95.30914
29.751929999999998,-95.31222
29.733659999999997,-95.30948000000001
29.746809999999996,-95.30767
29.74754,-95.31018
29.725949,-95.278097
29.635127,-95.24889499999999
29.731759999999998,-95.28963
29.722274,-95.254401
29.702640000000002,-95.28344
29.718139,-95.26875
29.726159999999997,-95.278339
29.67745,-95.018911
29.72263,-95.26231
29.720609999999997,-95.27017
29.80756,-95.24053
30.0746,-94.126067
29.801479999999998,-95.24283
29.801470000000002,-95.24545
29.79402,-95.2462
29.755413,-95.188229
29.755413,-95.188229
29.747870000000002,-95.17985
29.76598,-95.17990999999999
29.75508,-95.10363000000001
29.763859999999998,-95.15516
29.763859999999998,-95.15516
29.7625,-95.171389
29.75583,-95.11081999999999
29.75487,-95.10327
29.7647,-95.17792
29.752678000000003,-95.20459100000001
29.755838,-95.10266999999999
29.760745,-95.176749
29.765629999999998,-95.15108000000001
29.753359999999997,-95.18593
29.768040000000003,-95.147201
29.758685999999997,-95.21289200000001
29.759745000000002,-95.17600300000001
29.755640000000003,-95.11109
29.76598,-95.17990999999999
29.76033,-95.1715
29.74395,-95.11135
29.757379999999998,-95.21297
29.755413,-95.188229
29.759908000000003,-95.141763
29.85643,-95.32045
29.85567,-95.32077
29.6747,-95.25236
29.7125,-95.235833
29.706248,-95.251079
29.696279999999998,-95.26290999999999
29.70823,-95.25395999999999
29.708409999999997,-95.26508000000001
29.69845,-95.254597
29.84106,-95.44558
29.75843,-95.39814
29.757170000000002,-95.40489000000001
29.769603999999998,-95.148461
29.749827000000003,-95.319874
29.752418,-95.184873
29.749415999999997,-95.186824
29.876559999999998,-95.2974
29.761981,-95.182997
29.75375,-95.14071
29.748240000000003,-95.11931
29.752221999999996,-95.122924
29.777897999999997,-95.261834
29.794829999999997,-95.24689000000001
29.749349,-95.12066999999999
29.718390000000003,-95.25343000000001
29.758685999999997,-95.21289200000001
29.76212,-95.31053
29.757727000000003,-95.30881600000001
29.75913,-95.31208000000001
29.76507,-95.31544
29.76189,-95.31654
29.764470000000003,-95.3195
29.772059999999996,-95.35129
29.7561,-95.31299
29.78795,-95.28975
29.75765,-95.31501999999999
29.76731,-95.30075
29.75893,-95.29499
29.703256,-95.385238
29.69712,-95.35499
29.6981,-95.32953
29.822132,-95.38261700000001
29.81983,-95.36556999999999
29.83997,-95.38284
29.828673,-95.387345
29.723909999999997,-95.33288
29.733659999999997,-95.31815999999999
29.720679999999998,-95.32591
29.74158,-95.34232
29.720679999999998,-95.32591
29.732909999999997,-95.31595
29.70908,-95.32979
29.78377,-95.44718
29.791190000000004,-95.44926
29.66212,-95.44011
29.77737,-95.3497
29.795,-95.344444
29.79747,-95.30467
29.787940000000003,-95.34403
29.80333,-95.34018
29.794559999999997,-95.34210999999999
29.793828,-95.344053
29.805220000000002,-95.30584
29.79924,-95.2973
29.7991,-95.2972
29.80244,-95.3018
29.804747999999996,-95.301982
29.764674,-95.341625
29.80517,-95.30198
29.803290000000004,-95.3018
29.831740000000003,-95.28692
29.799559999999996,-95.30178000000001
29.800542,-95.303035
29.79642,-95.30175
29.934890000000003,-95.36619
29.80125,-95.29913
29.76547,-95.27939
29.771379999999997,-95.27755
29.76738,-95.28095
29.769267,-95.263165
29.752534999999998,-95.283525
29.79382,-95.27434000000001
29.75566,-95.28135
29.934890000000003,-95.36619
29.934890000000003,-95.36619
29.777123,-95.280984
29.77143,-95.27789
29.771890000000003,-95.28158
29.778327,-95.275213
29.7825,-95.28389
29.761509999999998,-95.25591
29.774444,-95.270833
29.769740000000002,-95.2773
29.78397,-95.28294
29.780952000000003,-95.264248
29.771620000000002,-95.27934
29.751409999999996,-95.28133000000001
29.829,-95.35516
29.821509999999996,-95.37159
29.76568,-95.29945
29.693959999999997,-95.37619000000001
29.7364,-95.2621
29.732102,-95.26706999999999
29.78835,-95.2875
29.76482,-95.3012
29.838420000000003,-95.38427
29.771009999999997,-95.31304
29.784871999999996,-95.279742
29.732551,-95.256835
29.94355,-95.32435
29.807375,-95.333525
29.948179999999997,-95.36338
29.938794,-95.341748
29.961409999999997,-95.37609
29.7105,-95.33001
29.680220000000002,-95.32569000000001
29.681820000000002,-95.32826
29.680979999999998,-95.32824000000001
29.683333,-95.341667
29.61345,-95.18909000000001
29.61269,-95.1994
29.630278000000004,-95.203888
29.609925,-95.171109
29.720309999999998,-95.50095
29.965604,-95.36613299999999
29.89782,-95.4028
29.912221999999996,-95.411111
29.934890000000003,-95.36619
29.91017,-95.46656
29.9295,-95.37371
29.89915,-95.32109
29.92772,-95.3567
29.929040000000004,-95.36381999999999
29.929493,-95.370232
29.9295,-95.36922
29.61863,-95.19435
29.71785,-95.53088000000001
29.625127000000003,-95.16247800000001
29.905221,-95.46736
29.650159999999996,-95.22338
29.922804,-95.325193
29.6774,-95.3222
29.615384000000002,-95.191121
29.91218,-95.37188
29.95484,-95.37286
29.716689000000002,-95.513669
29.912359999999996,-95.35539
29.921749,-95.31912700000001
29.9077,-95.373721
29.96197,-95.36144
29.9306,-95.37576
29.935315000000003,-95.451802
29.946509999999996,-95.32563
29.87387,-95.53575
29.861296000000003,-95.512097
29.934620000000002,-95.65033000000001
29.883020000000002,-95.52963000000001
29.87803,-95.54553
29.844009999999997,-95.519337
29.874309999999998,-95.53928
29.8766,-95.54083
29.846753000000003,-95.52317
29.841379999999997,-95.50349
29.866229999999998,-95.58885
29.880909999999997,-95.60246
29.835556,-95.5275
29.8445,-95.53233
29.902309999999996,-95.60561
29.85418,-95.58148
29.843040000000002,-95.57
29.84119,-95.51151999999999
29.88506,-95.58925
29.88123,-95.5892
29.8672,-95.56749
29.84538,-95.5805
29.867009999999997,-95.58528000000001
29.849190000000004,-95.57026
29.86877,-95.6084
29.86328,-95.58038
29.884045,-95.581999
29.86915,-95.6084
29.879479999999997,-95.61584
29.880229999999997,-95.57905
29.88025,-95.5774
29.879929999999998,-95.59993
29.880067999999998,-95.589276
29.87275,-95.60601
29.885440000000003,-95.59435
29.85023,-95.5583
29.880122999999998,-95.585667
29.723129999999998,-95.24441999999999
29.856666999999998,-95.58139
29.850279999999998,-95.57828
29.88008,-95.58837
29.85049,-95.58532
29.842422999999997,-95.52403000000001
29.876374,-95.594666
29.840429999999998,-95.57
29.85352,-95.58148
29.854540000000004,-95.53493
29.880063,-95.58956500000001
29.850309999999997,-95.57215
29.889490000000002,-95.5944
29.86307,-95.60591
29.848240000000004,-95.52895
29.86307,-95.60604000000001
29.90212,-95.61265
29.83703,-95.54616
29.880066999999997,-95.589349
29.737005,-95.553405
29.81809,-95.56991
29.823490000000003,-95.56897
29.81107,-95.56405
29.81813,-95.56992
29.80463,-95.56399
29.87449,-95.10694699999999
29.849590000000003,-95.17447
29.85057,-95.18746999999999
29.868190000000002,-95.12822
29.632440000000003,-95.40248000000001
29.63438,-95.40719
29.638440000000003,-95.40968000000001
29.6328,-95.4114
29.621640000000003,-95.41636
29.645809999999997,-95.40679
29.63332,-95.4031
29.63512,-95.40772
29.63148,-95.40513
29.588669,-95.405263
29.58698,-95.42325
29.589959999999998,-95.40474
29.607733000000003,-95.416329
29.59075,-95.42211999999999
29.621667,-95.3125
29.610909999999997,-95.3178
29.632640000000002,-95.3082
29.620913,-95.319058
29.816026,-95.140609
29.864907000000002,-95.135188
29.827479999999998,-95.21676
29.821313,-95.219257
29.848440000000004,-95.17342
29.82416,-95.11378
29.84964,-95.1279
29.864420000000003,-95.12810999999999
29.83697,-95.13528000000001
29.86393,-95.1281
29.82344,-95.11779
29.85963,-95.12801999999999
29.592015999999997,-95.40270500000001
29.84555,-95.58081
29.9021,-95.61404
29.662098999999998,-95.42474200000001
29.86399,-95.56936
29.85825,-95.56483
29.65543,-95.43767
29.597614,-95.365553
29.87668,-95.57092
29.852790000000002,-95.57712
29.65414,-95.44109
29.850194000000002,-95.585385
29.880122999999998,-95.585667
29.8897,-95.58931
29.62557,-95.31584000000001
29.86719,-95.57101999999999
29.88402,-95.58353000000001
29.846120000000003,-95.15921
29.807709999999997,-95.56989
29.880055,-95.590047
29.80162,-95.56321
29.854409999999998,-95.56936
29.87019,-95.56669000000001
29.60782,-95.35831999999999
29.8671,-95.57924
29.86705,-95.58248499999999
29.62078,-95.4167
29.880060999999998,-95.58971
29.851333,-95.117908
29.850039000000002,-95.117867
29.85465,-95.14366
29.865640000000003,-95.52911
29.79608,-95.56984
29.834893,-95.14321600000001
29.880059000000003,-95.589782
29.850690000000004,-95.6022
29.883440000000004,-95.16256
29.865509999999997,-95.55856999999999
29.917433000000003,-95.211088
29.867209999999996,-95.56752
29.855290000000004,-95.53599
29.84889,-95.57999000000001
29.87523,-95.12835
29.83629,-95.56998
29.8918,-95.2469
29.672040000000003,-95.39161999999999
29.673671999999996,-95.386108
29.666396999999996,-95.398045
29.602311,-95.426238
29.583889000000003,-95.43388900000001
29.671271,-95.404607
29.69071,-95.38049000000001
29.693106,-95.386024
29.675771,-95.394859
29.65945,-95.4383
29.818209999999997,-95.49569
29.79117,-95.45489
29.8131,-95.48286
29.79412,-95.4605
29.821509999999996,-95.49036
29.797340000000002,-95.45676
29.871809999999996,-95.5247
29.550228999999998,-95.096977
29.672829999999998,-95.42473000000001
29.581290000000003,-95.44738000000001
29.67858,-95.384776
29.64048,-95.30255
29.64408,-95.30832
29.642439000000003,-95.264712
29.65312,-95.2941
29.64408,-95.30832
29.648059999999997,-95.29079
31.797559999999997,-102.45693
29.909038,-95.528882
29.90881,-95.52492
29.911720000000003,-95.52512
29.92016,-95.525
29.945252000000004,-95.527699
29.89991,-95.52483000000001
29.90213,-95.61133000000001
29.94813,-95.51909
29.96023,-95.52754
29.95755,-95.51965
29.960929999999998,-95.38915
29.95383,-95.51394
29.725640000000002,-95.51401
29.921120000000002,-95.37776
29.93212,-95.38369
29.898284000000004,-95.510377
29.929740000000002,-95.54789
29.917410999999998,-95.538027
29.922849,-95.554952
29.91736,-95.52513
29.91504,-95.3764
29.95532,-95.52428
29.95321,-95.52075
29.949585,-95.560303
29.99326,-95.57645
29.96593,-95.39299
29.99744,-95.38429000000001
29.976740999999997,-95.397819
29.98981,-95.41821
29.965390000000003,-95.36959
29.96593,-95.39124
29.99488,-95.39565
29.709903999999998,-95.506273
29.643290000000004,-95.2607
29.63203,-95.28586999999999
29.64439,-95.25359
29.63287,-95.28613
29.602909999999998,-95.28434
29.854909999999997,-95.39271
29.743000000000002,-95.64442
29.818319,-95.243546
29.60776,-95.48872
29.989859999999997,-95.4145
29.741133,-95.626808
30.022070000000003,-95.4081
29.96071,-95.57135
29.995684999999998,-95.398187
29.965940000000003,-95.39485
29.8052,-95.52881
29.83278,-95.51073000000001
29.837103000000003,-95.53952199999999
29.72226,-95.46813
29.718040000000002,-95.47639000000001
29.726440000000004,-95.64394
29.726440000000004,-95.64394
29.68655,-95.64368
29.789,-95.67944
29.78926,-95.66838
29.78735,-95.67651
29.90802,-95.49586
29.945090000000004,-95.52634
29.9335,-95.50054
29.90867,-95.49569
29.90383,-95.48761
29.903889000000003,-95.5
29.68129,-95.31501999999999
29.674871999999997,-95.30844
29.683778000000004,-95.313078
29.68129,-95.31818
29.68771,-95.31197
29.898889,-95.496666
29.71368,-95.47219
29.85203,-95.6833
29.679534000000004,-95.320522
