,B24031_001E,B24031_002E,B24031_003E,B24031_004E,B24031_005E,B24031_006E,B24031_007E,B24031_008E,B24031_009E,B24031_010E,B24031_011E,B24031_012E,B24031_013E,B24031_014E,B24031_015E,B24031_016E,B24031_017E,B24031_018E,B24031_019E,B24031_020E,B24031_021E,B24031_022E,B24031_023E,B24031_024E,B24031_025E,B24031_026E,B24031_027E,state,county
2367,31965.0,11607.0,11786.0,-666666666.0,33021.0,41842.0,40500.0,24554.0,47500.0,47829.0,47019.0,25000.0,31250.0,23017.0,36953.0,43971.0,80542.0,-666666666.0,17026.0,28024.0,36029.0,24397.0,6740.0,6429.0,6958.0,25848.0,35733.0,13,149
2368,28610.0,22000.0,22000.0,-666666666.0,31240.0,36022.0,41935.0,17539.0,35929.0,31250.0,41705.0,22111.0,37745.0,42196.0,32065.0,29153.0,41793.0,-666666666.0,23731.0,31354.0,32670.0,30813.0,14254.0,22014.0,13688.0,24825.0,39071.0,13,095
2369,37442.0,38977.0,38977.0,-666666666.0,43295.0,52284.0,48571.0,26042.0,37500.0,37378.0,50294.0,21875.0,37500.0,40114.0,21625.0,31295.0,48646.0,-666666666.0,28882.0,36827.0,38750.0,35956.0,10455.0,7065.0,12778.0,30877.0,36458.0,18,159
2370,28035.0,25057.0,21250.0,47727.0,40919.0,40963.0,36798.0,18375.0,43297.0,40064.0,76638.0,24630.0,32370.0,39769.0,19701.0,25446.0,44506.0,-666666666.0,19132.0,27909.0,25949.0,29145.0,13208.0,9545.0,13450.0,23317.0,40766.0,18,167
2371,41206.0,63875.0,33750.0,96250.0,47742.0,59027.0,53253.0,22371.0,55891.0,47904.0,67093.0,53833.0,54892.0,61653.0,40245.0,41045.0,58750.0,50250.0,32250.0,36495.0,38145.0,35960.0,15400.0,15927.0,14805.0,26993.0,39196.0,18,173
2372,32865.0,25000.0,23594.0,83269.0,41373.0,41583.0,31494.0,20599.0,52134.0,46691.0,120417.0,12702.0,37092.0,43068.0,25786.0,35408.0,33512.0,-666666666.0,37629.0,29501.0,28668.0,29781.0,9540.0,12356.0,8640.0,14710.0,41121.0,18,033
2373,37418.0,41250.0,41250.0,-666666666.0,38352.0,45768.0,37200.0,21427.0,39714.0,36888.0,55000.0,19449.0,47528.0,47833.0,24250.0,36655.0,45370.0,-666666666.0,23056.0,30126.0,28021.0,30456.0,12222.0,21544.0,11736.0,30625.0,38409.0,18,087
2374,34268.0,50857.0,50607.0,-666666666.0,45774.0,41676.0,34688.0,24116.0,38875.0,40724.0,30417.0,43472.0,32896.0,33182.0,14805.0,30373.0,41319.0,-666666666.0,20167.0,30901.0,37083.0,30160.0,17302.0,25234.0,16357.0,38125.0,40476.0,18,139
2375,45938.0,53406.0,53406.0,-666666666.0,48720.0,64114.0,69276.0,22088.0,40955.0,39882.0,66484.0,43555.0,59634.0,72262.0,43375.0,65039.0,80250.0,72044.0,47992.0,41242.0,38927.0,45558.0,17532.0,21425.0,16065.0,27645.0,55478.0,18,011
2376,35959.0,30750.0,21986.0,56538.0,51638.0,56010.0,38841.0,20770.0,53274.0,51330.0,73988.0,39593.0,42389.0,48908.0,31808.0,38028.0,51586.0,46307.0,27007.0,34785.0,36769.0,33638.0,15179.0,22357.0,13455.0,24266.0,46242.0,18,089
2377,33407.0,35149.0,35536.0,-666666666.0,37093.0,41422.0,36974.0,26148.0,43194.0,41586.0,52212.0,35417.0,40972.0,62841.0,31700.0,26895.0,52931.0,-666666666.0,22448.0,35509.0,36514.0,32904.0,12191.0,4323.0,13168.0,20653.0,45000.0,18,107
2378,32276.0,36250.0,35417.0,48500.0,29463.0,41286.0,32356.0,25920.0,40981.0,41135.0,39732.0,33393.0,31483.0,31031.0,33109.0,30650.0,33523.0,-666666666.0,25625.0,31259.0,27477.0,32469.0,13291.0,22446.0,12959.0,18205.0,34611.0,18,001
2379,33194.0,70455.0,70455.0,-666666666.0,41842.0,39392.0,31250.0,24246.0,52250.0,52903.0,46761.0,23558.0,42532.0,43013.0,-666666666.0,37431.0,46131.0,-666666666.0,22632.0,27955.0,35181.0,27136.0,12855.0,9545.0,12917.0,19200.0,32854.0,18,041
2380,33434.0,70406.0,26563.0,78583.0,36269.0,37057.0,51458.0,22869.0,54188.0,42419.0,90250.0,47361.0,40061.0,40804.0,32434.0,31165.0,52153.0,-666666666.0,23158.0,33167.0,36481.0,31753.0,8672.0,20625.0,8535.0,30271.0,40018.0,18,021
2381,36114.0,34982.0,32273.0,69899.0,43342.0,41127.0,32207.0,31762.0,52961.0,51364.0,64743.0,24153.0,39250.0,38571.0,42708.0,29554.0,36861.0,-666666666.0,16538.0,31871.0,36594.0,28614.0,9237.0,7788.0,9572.0,26604.0,44130.0,18,037
2382,35841.0,38313.0,33661.0,41944.0,32305.0,47835.0,65469.0,25934.0,55917.0,56167.0,52105.0,36406.0,38818.0,40000.0,14962.0,36087.0,63281.0,-666666666.0,25583.0,32099.0,29677.0,32380.0,8819.0,22625.0,8299.0,21229.0,31675.0,18,047
2383,41900.0,35000.0,31400.0,80167.0,48646.0,53674.0,43865.0,26209.0,50850.0,50825.0,55263.0,55922.0,56765.0,58385.0,41204.0,46815.0,61307.0,40536.0,31429.0,40747.0,42265.0,39331.0,16283.0,32064.0,13797.0,28964.0,49194.0,18,059
2384,32771.0,48024.0,45060.0,68750.0,31626.0,51799.0,50380.0,21042.0,42404.0,37121.0,64205.0,49145.0,35279.0,37500.0,30920.0,29914.0,40808.0,-666666666.0,20241.0,32068.0,34709.0,31580.0,11948.0,19000.0,11386.0,22092.0,43976.0,18,067
2385,36920.0,54643.0,-666666666.0,-666666666.0,48214.0,54395.0,53542.0,26397.0,77262.0,93452.0,53462.0,38750.0,37150.0,37100.0,40179.0,35707.0,37174.0,-666666666.0,30139.0,30550.0,36528.0,30000.0,18750.0,25188.0,15493.0,36713.0,43462.0,18,115
2386,31979.0,27292.0,26901.0,34205.0,53733.0,41335.0,28750.0,28558.0,51750.0,43750.0,59813.0,30729.0,64063.0,62969.0,147792.0,31250.0,30541.0,-666666666.0,32022.0,25903.0,22045.0,27122.0,11701.0,11250.0,11701.0,20094.0,32364.0,18,121
2387,31561.0,27437.0,27199.0,81477.0,37991.0,41782.0,44063.0,17796.0,42014.0,41790.0,54167.0,28250.0,39432.0,38409.0,42740.0,35536.0,43000.0,-666666666.0,30250.0,29239.0,29005.0,29522.0,9072.0,4107.0,10438.0,10625.0,35767.0,18,135
2388,31079.0,40313.0,41875.0,11250.0,40060.0,33361.0,26250.0,17008.0,42750.0,42440.0,48750.0,20938.0,59750.0,67679.0,23750.0,26806.0,42813.0,-666666666.0,16250.0,30718.0,31925.0,23750.0,4907.0,8417.0,4398.0,15417.0,28750.0,18,007
2389,33292.0,54167.0,54167.0,-666666666.0,39297.0,57180.0,62813.0,17452.0,38924.0,36250.0,58672.0,36136.0,52188.0,39902.0,54853.0,29766.0,34750.0,-666666666.0,21477.0,37734.0,38984.0,36250.0,13385.0,20192.0,12350.0,21767.0,41646.0,18,013
2390,32881.0,44750.0,41607.0,52993.0,37775.0,50313.0,40265.0,25733.0,41491.0,41750.0,41026.0,26004.0,36833.0,46750.0,30347.0,43030.0,68625.0,-666666666.0,41463.0,26133.0,24440.0,28564.0,11334.0,11250.0,11334.0,22195.0,37538.0,18,133
2391,34256.0,31563.0,31217.0,67344.0,40895.0,36899.0,49239.0,21169.0,36280.0,33173.0,41518.0,24958.0,41534.0,46435.0,24896.0,29938.0,31019.0,-666666666.0,28563.0,36344.0,40012.0,33867.0,11820.0,24539.0,10563.0,37817.0,41920.0,18,175
2392,31814.0,37259.0,28607.0,79728.0,40285.0,35768.0,46713.0,16733.0,42644.0,41364.0,54375.0,39444.0,29053.0,29053.0,28750.0,30483.0,50703.0,-666666666.0,19922.0,33201.0,33940.0,32643.0,8960.0,9420.0,8853.0,20087.0,51771.0,18,027
2393,32914.0,52805.0,44271.0,61875.0,37426.0,41414.0,38795.0,22434.0,52694.0,51667.0,59375.0,31875.0,32117.0,32192.0,24659.0,40284.0,54271.0,-666666666.0,31929.0,31908.0,35764.0,30726.0,13750.0,22857.0,12295.0,20229.0,39531.0,18,065
2394,30483.0,45729.0,31322.0,74963.0,37521.0,36808.0,46734.0,16936.0,39063.0,35625.0,49063.0,28625.0,30417.0,32500.0,20511.0,26136.0,26492.0,-666666666.0,26027.0,31949.0,34242.0,30187.0,9241.0,9375.0,9240.0,20982.0,37462.0,18,083
2395,31928.0,40167.0,36188.0,-666666666.0,41720.0,42025.0,47464.0,20099.0,44871.0,44825.0,47708.0,34318.0,40645.0,41714.0,36128.0,30805.0,41807.0,63833.0,23807.0,30753.0,24128.0,31512.0,12596.0,20660.0,11515.0,25596.0,46284.0,18,095
2396,34225.0,62298.0,31375.0,78438.0,40781.0,40718.0,41895.0,20156.0,66806.0,26184.0,88669.0,30875.0,27857.0,42589.0,20625.0,26094.0,41250.0,-666666666.0,16288.0,29030.0,35855.0,28551.0,7708.0,40104.0,7250.0,37109.0,32692.0,18,125
2397,35647.0,45906.0,44737.0,56369.0,52736.0,39318.0,36384.0,27865.0,36779.0,36154.0,71016.0,36250.0,28750.0,25972.0,31250.0,43824.0,63438.0,-666666666.0,43292.0,30149.0,19274.0,31641.0,11818.0,3807.0,13125.0,33036.0,38098.0,18,131
2398,35281.0,33264.0,31393.0,61522.0,36004.0,42095.0,35403.0,24525.0,32477.0,32193.0,34338.0,34063.0,39083.0,39891.0,32105.0,30204.0,40106.0,-666666666.0,21420.0,35761.0,40072.0,34375.0,11685.0,11964.0,11625.0,23788.0,47731.0,18,151
2399,41499.0,30458.0,30507.0,29545.0,52487.0,50656.0,47794.0,24062.0,50829.0,44459.0,103199.0,51698.0,54188.0,59763.0,46000.0,43615.0,59284.0,83750.0,29889.0,43977.0,51764.0,41153.0,18910.0,23273.0,17180.0,27874.0,74985.0,36,071
2400,31281.0,21161.0,20357.0,-666666666.0,26929.0,48717.0,54167.0,21542.0,40614.0,40319.0,42000.0,55234.0,35000.0,44107.0,25595.0,31227.0,41181.0,-666666666.0,25409.0,34585.0,39564.0,32866.0,14163.0,25970.0,13204.0,20525.0,49948.0,37,087
2401,30828.0,26620.0,25574.0,55000.0,42250.0,39472.0,40764.0,23125.0,47057.0,45605.0,70815.0,15625.0,39167.0,40459.0,22841.0,23333.0,42059.0,42083.0,16205.0,30828.0,36067.0,28782.0,9852.0,9375.0,9922.0,25523.0,50536.0,55,033
2402,30699.0,24917.0,24564.0,60625.0,37181.0,39947.0,36815.0,19385.0,44688.0,40000.0,75278.0,40951.0,36108.0,35740.0,39583.0,32174.0,48625.0,47188.0,24840.0,30294.0,33552.0,28430.0,11078.0,12951.0,10924.0,22924.0,43257.0,55,043
2403,37671.0,31931.0,31505.0,70380.0,42283.0,45295.0,51328.0,23410.0,45494.0,41331.0,78816.0,41595.0,46848.0,49177.0,32841.0,32337.0,43811.0,60481.0,21516.0,34017.0,41148.0,31310.0,14536.0,16694.0,13884.0,24316.0,48077.0,55,117
2404,28245.0,28000.0,28000.0,-666666666.0,48523.0,33750.0,-666666666.0,26389.0,26250.0,21016.0,-666666666.0,-666666666.0,31339.0,-666666666.0,31339.0,16375.0,36625.0,-666666666.0,11250.0,24271.0,38333.0,16858.0,21853.0,22155.0,14375.0,21806.0,42880.0,55,078
2405,35827.0,31467.0,30870.0,36528.0,42287.0,41861.0,41875.0,22075.0,51016.0,49500.0,75833.0,30521.0,33229.0,35125.0,30625.0,37266.0,50000.0,-666666666.0,27083.0,29913.0,39943.0,27402.0,7361.0,12083.0,7254.0,32750.0,41983.0,55,011
2406,33134.0,31404.0,30196.0,53125.0,45471.0,39309.0,47687.0,24551.0,48832.0,44000.0,59205.0,42480.0,41879.0,45526.0,31232.0,34316.0,50817.0,46000.0,24179.0,35447.0,35945.0,35300.0,10156.0,7090.0,10779.0,26189.0,51061.0,55,063
2407,36681.0,24939.0,23873.0,55179.0,40943.0,42589.0,40927.0,24361.0,44403.0,40888.0,66667.0,51250.0,44395.0,45734.0,29286.0,38201.0,51746.0,63750.0,29764.0,38170.0,41777.0,35674.0,11972.0,12405.0,11853.0,30091.0,45134.0,55,073
2408,36049.0,36128.0,33182.0,48681.0,46076.0,38980.0,45972.0,24980.0,50391.0,50000.0,56667.0,42688.0,43542.0,43398.0,44688.0,30377.0,39063.0,36875.0,22135.0,34288.0,41865.0,30853.0,12135.0,20096.0,12083.0,24697.0,43073.0,55,121
2409,36446.0,28551.0,27808.0,48125.0,51242.0,42051.0,40781.0,25410.0,41781.0,40319.0,65625.0,26455.0,37394.0,39080.0,28676.0,40242.0,47474.0,57917.0,29597.0,32136.0,38164.0,30681.0,11663.0,9934.0,11689.0,30593.0,46667.0,55,027
2410,29350.0,31429.0,31250.0,-666666666.0,40928.0,32065.0,34583.0,22203.0,35139.0,28125.0,55625.0,32463.0,36771.0,38063.0,33333.0,27917.0,45395.0,-666666666.0,20380.0,39639.0,45531.0,35946.0,17740.0,22143.0,15402.0,26506.0,41750.0,55,125
2411,35996.0,31693.0,31182.0,41058.0,47103.0,43109.0,36320.0,19760.0,54283.0,40960.0,80139.0,30074.0,39313.0,41016.0,26691.0,28999.0,45391.0,36339.0,24038.0,31799.0,38250.0,30759.0,13767.0,12791.0,14408.0,21976.0,45972.0,55,071
2412,32157.0,25391.0,22333.0,50625.0,43125.0,40472.0,42321.0,20507.0,49444.0,45714.0,60000.0,25750.0,43333.0,45536.0,32188.0,40804.0,61500.0,-666666666.0,36250.0,30865.0,36813.0,29617.0,16662.0,20958.0,15577.0,22604.0,49087.0,55,013
2413,35086.0,31359.0,31413.0,28750.0,40732.0,49041.0,33818.0,25689.0,41438.0,33125.0,54583.0,28125.0,49444.0,55256.0,34185.0,35517.0,57422.0,-666666666.0,27549.0,36600.0,37368.0,36234.0,16522.0,13159.0,17829.0,19808.0,55096.0,55,029
2414,36374.0,30060.0,29040.0,37321.0,50571.0,44459.0,45862.0,25600.0,49548.0,45152.0,71000.0,35489.0,36672.0,38573.0,22664.0,34063.0,45694.0,42321.0,25702.0,32247.0,41189.0,30143.0,11488.0,10278.0,11748.0,24955.0,51786.0,55,039
2415,35218.0,31250.0,29583.0,54063.0,44141.0,41929.0,50208.0,24435.0,50526.0,45625.0,59250.0,40208.0,37330.0,37443.0,34583.0,32500.0,40714.0,-666666666.0,18056.0,31875.0,41250.0,26116.0,15913.0,28750.0,15385.0,26071.0,44250.0,55,091
2416,32252.0,26274.0,25991.0,71250.0,40833.0,40717.0,31250.0,24583.0,51339.0,50278.0,72500.0,40324.0,33929.0,34732.0,29219.0,27039.0,39063.0,-666666666.0,21875.0,32266.0,32153.0,32358.0,10811.0,25625.0,10321.0,21167.0,42083.0,55,103
2417,33326.0,31855.0,31089.0,61250.0,44258.0,40701.0,32266.0,19920.0,48542.0,49375.0,45833.0,24583.0,36410.0,37059.0,33750.0,30500.0,43472.0,-666666666.0,21193.0,31146.0,38594.0,28929.0,11544.0,16875.0,11044.0,29479.0,46146.0,55,137
2418,34820.0,31387.0,31387.0,-666666666.0,41848.0,40795.0,46591.0,28958.0,43693.0,39375.0,75500.0,20357.0,39453.0,38846.0,62614.0,39861.0,49118.0,-666666666.0,22917.0,34432.0,41875.0,31287.0,13476.0,18194.0,11650.0,24196.0,43250.0,55,065
2419,36088.0,25313.0,20850.0,54583.0,54899.0,49496.0,41809.0,16866.0,56063.0,50089.0,76458.0,44901.0,47715.0,48184.0,42083.0,41476.0,54688.0,46250.0,23650.0,30538.0,26513.0,31540.0,11473.0,18750.0,11136.0,22773.0,53010.0,55,093
2420,41863.0,35037.0,33710.0,47396.0,53832.0,49666.0,40781.0,25506.0,56709.0,55286.0,59545.0,36750.0,45606.0,49219.0,32375.0,44938.0,63258.0,63017.0,30108.0,40061.0,49057.0,35607.0,9828.0,16250.0,8797.0,31905.0,55000.0,55,015
2421,35971.0,23220.0,21772.0,44550.0,47634.0,49952.0,52041.0,25266.0,47508.0,37049.0,87120.0,50074.0,43864.0,47034.0,32194.0,38676.0,55594.0,62609.0,26700.0,34589.0,41860.0,31791.0,12870.0,17665.0,12155.0,21942.0,53333.0,55,059
2422,37642.0,40915.0,29095.0,81842.0,51979.0,-666666666.0,22337.0,21607.0,46563.0,46374.0,-666666666.0,250001.0,70673.0,70769.0,27273.0,45156.0,52083.0,-666666666.0,7321.0,42917.0,47139.0,33125.0,16824.0,20446.0,15870.0,17069.0,63125.0,56,019
2423,38371.0,62866.0,26875.0,83931.0,42110.0,46864.0,50493.0,25601.0,59254.0,54192.0,79446.0,53705.0,39044.0,37198.0,44021.0,32649.0,52857.0,-666666666.0,22641.0,37467.0,40637.0,36274.0,17953.0,25000.0,16852.0,25776.0,53494.0,56,021
2424,41566.0,46447.0,21500.0,64732.0,42887.0,44669.0,69250.0,38616.0,43068.0,41875.0,120400.0,44010.0,63379.0,63636.0,63244.0,54309.0,76806.0,-666666666.0,43717.0,41297.0,38351.0,43991.0,32262.0,45669.0,30858.0,45574.0,50473.0,56,039
2425,30031.0,38967.0,30403.0,63832.0,32323.0,31008.0,40903.0,18611.0,50000.0,44013.0,57981.0,2499.0,17111.0,28393.0,15827.0,46406.0,64432.0,-666666666.0,43870.0,26011.0,35574.0,25680.0,11942.0,22708.0,11622.0,22639.0,32068.0,48,407
2426,32969.0,41828.0,29355.0,58750.0,32941.0,51155.0,51285.0,22136.0,44872.0,43750.0,49167.0,21250.0,30402.0,30982.0,28837.0,41058.0,41741.0,-666666666.0,40496.0,32276.0,32384.0,32183.0,14366.0,2499.0,15429.0,25127.0,44536.0,48,459
2427,31103.0,48852.0,31053.0,61477.0,37891.0,40866.0,50625.0,16076.0,47125.0,44726.0,61250.0,31366.0,28000.0,50246.0,12191.0,34760.0,73840.0,79338.0,23982.0,23271.0,22162.0,24024.0,14697.0,35265.0,14642.0,31570.0,39806.0,48,473
2428,32023.0,27500.0,26125.0,77813.0,38295.0,40000.0,48438.0,21287.0,45000.0,45132.0,36875.0,35114.0,37179.0,38393.0,35938.0,34423.0,41845.0,-666666666.0,15648.0,32152.0,38032.0,27889.0,17639.0,21907.0,14559.0,28879.0,35163.0,29,053
2429,27428.0,30893.0,30603.0,-666666666.0,30500.0,36473.0,43077.0,16548.0,39531.0,36667.0,77875.0,9091.0,32361.0,31806.0,54167.0,31310.0,39375.0,-666666666.0,22500.0,25823.0,34861.0,23651.0,19076.0,22292.0,17880.0,15556.0,33571.0,29,075
2430,28068.0,31210.0,31190.0,-666666666.0,26367.0,30543.0,65938.0,18578.0,52500.0,49808.0,100000.0,-666666666.0,28750.0,31875.0,20625.0,32721.0,31136.0,-666666666.0,33250.0,24414.0,38036.0,20347.0,13333.0,26389.0,4847.0,24141.0,32188.0,29,133
2431,25663.0,22917.0,22463.0,-666666666.0,18125.0,30128.0,32417.0,16023.0,46324.0,40833.0,46833.0,-666666666.0,30547.0,30699.0,30179.0,28500.0,31923.0,-666666666.0,13519.0,30295.0,34904.0,29483.0,15667.0,-666666666.0,16083.0,13125.0,27841.0,29,153
2432,29152.0,33333.0,31382.0,45489.0,36776.0,39537.0,26563.0,23949.0,54451.0,54110.0,64375.0,21932.0,63500.0,93750.0,60556.0,26360.0,25500.0,-666666666.0,30938.0,27786.0,28240.0,27228.0,12167.0,5724.0,18750.0,23036.0,34500.0,29,017
2433,26992.0,27212.0,27225.0,26875.0,24191.0,37639.0,36458.0,26550.0,43750.0,44375.0,-666666666.0,36023.0,25179.0,31818.0,-666666666.0,15054.0,16685.0,-666666666.0,12188.0,27841.0,22260.0,28466.0,11917.0,16750.0,11333.0,21875.0,55556.0,29,103
2434,32200.0,33150.0,26776.0,46279.0,37674.0,41085.0,44632.0,23293.0,46750.0,43594.0,85469.0,8000.0,31132.0,30991.0,-666666666.0,20341.0,17500.0,-666666666.0,22143.0,26786.0,33988.0,23578.0,10347.0,45227.0,8750.0,26750.0,32117.0,29,139
2435,30467.0,40298.0,36974.0,-666666666.0,36712.0,37492.0,36440.0,17787.0,40662.0,40129.0,42262.0,31157.0,33190.0,37240.0,22279.0,26335.0,32115.0,-666666666.0,21657.0,29273.0,35673.0,26388.0,14390.0,37083.0,12424.0,25957.0,35366.0,29,207
2436,29915.0,36409.0,35913.0,97321.0,31750.0,33464.0,37083.0,21645.0,29545.0,27113.0,63688.0,30179.0,33913.0,34728.0,15625.0,23350.0,30321.0,-666666666.0,21645.0,30340.0,34047.0,28600.0,8724.0,-666666666.0,8855.0,23158.0,31174.0,29,007
2437,30698.0,38228.0,36964.0,42045.0,36063.0,38827.0,39947.0,21636.0,42218.0,40139.0,72717.0,32141.0,37252.0,38685.0,31394.0,35800.0,46401.0,41292.0,25239.0,30725.0,33861.0,28544.0,14386.0,15510.0,14231.0,25080.0,42218.0,29,077
2438,27423.0,26893.0,26250.0,78269.0,39417.0,35517.0,27031.0,20174.0,44632.0,43676.0,91563.0,60000.0,20375.0,20125.0,-666666666.0,27560.0,24242.0,-666666666.0,28750.0,25813.0,25625.0,25956.0,8083.0,20288.0,5682.0,25205.0,32083.0,29,185
2439,26084.0,31875.0,31016.0,-666666666.0,36250.0,35400.0,23750.0,12381.0,39167.0,31875.0,73750.0,31563.0,24539.0,24539.0,-666666666.0,15278.0,24844.0,-666666666.0,10950.0,27868.0,40625.0,25787.0,10833.0,7500.0,12500.0,12448.0,17143.0,29,197
2440,32407.0,34853.0,34044.0,-666666666.0,37717.0,39789.0,40962.0,23451.0,44929.0,43107.0,64464.0,35823.0,33550.0,34242.0,30208.0,29390.0,50179.0,-666666666.0,27833.0,31728.0,40368.0,27708.0,14127.0,12097.0,14479.0,27429.0,44469.0,46,029
2441,29992.0,52520.0,24598.0,58137.0,37872.0,40378.0,27670.0,25357.0,36767.0,37284.0,25795.0,20904.0,38191.0,80172.0,20597.0,20750.0,32250.0,-666666666.0,4722.0,32547.0,29667.0,32591.0,10319.0,27692.0,10166.0,27292.0,27232.0,46,019
2442,29333.0,31941.0,31809.0,-666666666.0,32679.0,11250.0,31827.0,19583.0,18500.0,17750.0,-666666666.0,26875.0,27000.0,-666666666.0,27250.0,9688.0,2499.0,-666666666.0,37917.0,27917.0,28542.0,25000.0,26125.0,28333.0,13250.0,16618.0,36750.0,46,031
2443,39698.0,41867.0,41667.0,-666666666.0,29940.0,54000.0,50000.0,22500.0,66250.0,50000.0,-666666666.0,59722.0,32269.0,32269.0,-666666666.0,46500.0,69583.0,-666666666.0,40625.0,36278.0,41927.0,30774.0,16771.0,-666666666.0,17031.0,17321.0,60667.0,46,045
2444,36743.0,42125.0,42083.0,-666666666.0,51875.0,36042.0,122917.0,27679.0,53750.0,28750.0,55000.0,33750.0,44583.0,44583.0,-666666666.0,31563.0,69375.0,-666666666.0,21875.0,31932.0,32188.0,31250.0,21250.0,-666666666.0,11250.0,30417.0,36250.0,46,021
2445,31250.0,43906.0,43906.0,-666666666.0,26500.0,7222.0,53125.0,27500.0,42750.0,51875.0,42000.0,32143.0,9519.0,9519.0,-666666666.0,14167.0,-666666666.0,-666666666.0,27500.0,35766.0,36953.0,34063.0,22059.0,23250.0,20156.0,23250.0,31667.0,46,007
2446,34227.0,40179.0,40179.0,-666666666.0,39722.0,35795.0,18542.0,26750.0,48594.0,47734.0,68482.0,21389.0,86875.0,86875.0,-666666666.0,18646.0,12321.0,-666666666.0,-666666666.0,31667.0,27250.0,32083.0,14625.0,15781.0,14000.0,16442.0,34500.0,46,055
2447,27333.0,21694.0,21694.0,-666666666.0,45714.0,-666666666.0,-666666666.0,33125.0,19911.0,56250.0,-666666666.0,-666666666.0,57813.0,57813.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34444.0,34306.0,-666666666.0,8906.0,-666666666.0,8906.0,21250.0,42250.0,46,075
2448,34055.0,40296.0,35325.0,70938.0,35688.0,38036.0,44615.0,24939.0,39250.0,35366.0,55441.0,26250.0,31078.0,28113.0,45652.0,38200.0,47696.0,-666666666.0,32589.0,35808.0,33077.0,36332.0,17071.0,19919.0,15179.0,26675.0,42064.0,46,093
2449,36129.0,46492.0,46573.0,-666666666.0,38750.0,40066.0,59688.0,27880.0,48906.0,37174.0,64375.0,48839.0,38889.0,38611.0,45000.0,39583.0,41250.0,-666666666.0,32500.0,30889.0,30917.0,30878.0,16845.0,22250.0,16111.0,30048.0,43309.0,46,125
2450,35547.0,43844.0,43472.0,-666666666.0,39439.0,40732.0,46076.0,22306.0,55917.0,56042.0,53125.0,35242.0,50179.0,53083.0,40000.0,34028.0,37432.0,-666666666.0,28333.0,34704.0,36542.0,33839.0,14018.0,14821.0,13929.0,33720.0,42375.0,46,013
2451,36089.0,39750.0,39750.0,33750.0,45089.0,42014.0,47813.0,27000.0,41250.0,35446.0,57109.0,41563.0,35139.0,36667.0,6979.0,38125.0,41786.0,-666666666.0,28750.0,30488.0,32434.0,27031.0,11250.0,-666666666.0,11406.0,11625.0,38333.0,46,061
2452,34480.0,37936.0,37820.0,-666666666.0,36477.0,48654.0,42031.0,27188.0,60735.0,57115.0,73214.0,40179.0,43009.0,41375.0,43750.0,35417.0,41250.0,-666666666.0,25972.0,28902.0,34659.0,27364.0,10648.0,21750.0,10150.0,15938.0,41143.0,46,087
2453,28542.0,28438.0,28438.0,-666666666.0,35962.0,-666666666.0,-666666666.0,20385.0,45500.0,21250.0,61094.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30417.0,-666666666.0,-666666666.0,30833.0,33182.0,33889.0,31250.0,10469.0,-666666666.0,10469.0,16250.0,34531.0,46,095
2454,33701.0,52045.0,52045.0,-666666666.0,46375.0,40417.0,55179.0,33200.0,53828.0,63571.0,48125.0,13333.0,32250.0,37955.0,12250.0,32115.0,46250.0,-666666666.0,19000.0,32035.0,33971.0,30700.0,20986.0,22348.0,12155.0,21364.0,36250.0,46,101
2455,31782.0,42875.0,32461.0,63103.0,37280.0,34502.0,40621.0,22920.0,52306.0,44306.0,78636.0,30857.0,40130.0,41035.0,36908.0,30137.0,38805.0,-666666666.0,24401.0,34587.0,36346.0,33577.0,18128.0,24882.0,17653.0,28190.0,47206.0,46,103
2456,41806.0,35143.0,33720.0,83911.0,53237.0,51450.0,52473.0,28705.0,63750.0,50573.0,74671.0,27083.0,39583.0,37182.0,42132.0,33904.0,34973.0,-666666666.0,23750.0,42395.0,45089.0,41510.0,16694.0,16133.0,18182.0,43000.0,40234.0,46,127
2457,32457.0,33500.0,33500.0,-666666666.0,40556.0,30938.0,40714.0,33750.0,50446.0,48000.0,51161.0,-666666666.0,35500.0,35500.0,-666666666.0,23594.0,25625.0,-666666666.0,21125.0,33393.0,48542.0,30987.0,11923.0,20556.0,9643.0,8438.0,36000.0,46,097
2458,30985.0,22163.0,20817.0,-666666666.0,33684.0,37097.0,40903.0,22475.0,40916.0,39861.0,41280.0,35156.0,30375.0,30000.0,30709.0,53182.0,65909.0,-666666666.0,28553.0,31710.0,35000.0,31043.0,12286.0,15652.0,12053.0,16272.0,41302.0,47,031
2459,38487.0,31679.0,31679.0,-666666666.0,41130.0,43715.0,42664.0,28200.0,57926.0,56667.0,62848.0,48875.0,41559.0,43159.0,28043.0,42526.0,60833.0,32125.0,26636.0,34229.0,31080.0,36236.0,15698.0,26429.0,15349.0,31995.0,50341.0,47,047
2460,26954.0,23906.0,23594.0,-666666666.0,38750.0,30880.0,36250.0,14799.0,47778.0,52946.0,23000.0,-666666666.0,31522.0,32778.0,30917.0,28056.0,-666666666.0,-666666666.0,9583.0,23688.0,16335.0,25438.0,10377.0,-666666666.0,10377.0,20469.0,55139.0,47,067
