TotalEnergyExpendituremilliondollars,Totalenergyexpenditurepercapitadollarspercapita,TotalResidentialEnergyExpendituremilliondollars,ResidentialEnergyExpenditurepercapitadollarspercapita,TotalTransportationEnergyExpendituremildollars,TransportationEnergyExpenditurepercapitadollars,STATEFP,COUNTYFP
26858.7,3902.4,8290,1204.48,10106,1468.34,20,109
26858.7,3902.4,8290,1204.48,10106,1468.34,20,111
26858.7,3902.4,8290,1204.48,10106,1468.34,20,113
26858.7,3902.4,8290,1204.48,10106,1468.34,20,115
26858.7,3902.4,8290,1204.48,10106,1468.34,20,117
26858.7,3902.4,8290,1204.48,10106,1468.34,20,119
26858.7,3902.4,8290,1204.48,10106,1468.34,20,121
26858.7,3902.4,8290,1204.48,10106,1468.34,20,123
26858.7,3902.4,8290,1204.48,10106,1468.34,20,125
26858.7,3902.4,8290,1204.48,10106,1468.34,20,127
26858.7,3902.4,8290,1204.48,10106,1468.34,20,129
26858.7,3902.4,8290,1204.48,10106,1468.34,20,131
26858.7,3902.4,8290,1204.48,10106,1468.34,20,133
26858.7,3902.4,8290,1204.48,10106,1468.34,20,135
26858.7,3902.4,8290,1204.48,10106,1468.34,20,137
26858.7,3902.4,8290,1204.48,10106,1468.34,20,139
26858.7,3902.4,8290,1204.48,10106,1468.34,20,141
26858.7,3902.4,8290,1204.48,10106,1468.34,20,143
26858.7,3902.4,8290,1204.48,10106,1468.34,20,145
26858.7,3902.4,8290,1204.48,10106,1468.34,20,147
26858.7,3902.4,8290,1204.48,10106,1468.34,20,149
26858.7,3902.4,8290,1204.48,10106,1468.34,20,151
26858.7,3902.4,8290,1204.48,10106,1468.34,20,153
26858.7,3902.4,8290,1204.48,10106,1468.34,20,155
26858.7,3902.4,8290,1204.48,10106,1468.34,20,157
26858.7,3902.4,8290,1204.48,10106,1468.34,20,159
26858.7,3902.4,8290,1204.48,10106,1468.34,20,161
26858.7,3902.4,8290,1204.48,10106,1468.34,20,163
26858.7,3902.4,8290,1204.48,10106,1468.34,20,165
26858.7,3902.4,8290,1204.48,10106,1468.34,20,167
26858.7,3902.4,8290,1204.48,10106,1468.34,20,169
26858.7,3902.4,8290,1204.48,10106,1468.34,20,171
26858.7,3902.4,8290,1204.48,10106,1468.34,20,173
26858.7,3902.4,8290,1204.48,10106,1468.34,20,175
26858.7,3902.4,8290,1204.48,10106,1468.34,20,177
26858.7,3902.4,8290,1204.48,10106,1468.34,20,179
26858.7,3902.4,8290,1204.48,10106,1468.34,20,181
26858.7,3902.4,8290,1204.48,10106,1468.34,20,183
26858.7,3902.4,8290,1204.48,10106,1468.34,20,185
26858.7,3902.4,8290,1204.48,10106,1468.34,20,187
26858.7,3902.4,8290,1204.48,10106,1468.34,20,189
26858.7,3902.4,8290,1204.48,10106,1468.34,20,191
26858.7,3902.4,8290,1204.48,10106,1468.34,20,193
26858.7,3902.4,8290,1204.48,10106,1468.34,20,195
26858.7,3902.4,8290,1204.48,10106,1468.34,20,197
26858.7,3902.4,8290,1204.48,10106,1468.34,20,199
26858.7,3902.4,8290,1204.48,10106,1468.34,20,201
26858.7,3902.4,8290,1204.48,10106,1468.34,20,203
26858.7,3902.4,8290,1204.48,10106,1468.34,20,205
26858.7,3902.4,8290,1204.48,10106,1468.34,20,207
26858.7,3902.4,8290,1204.48,10106,1468.34,20,209
19885.4,3294.6,5329,882.91,9336,1546.78,21,001
19885.4,3294.6,5329,882.91,9336,1546.78,21,003
19885.4,3294.6,5329,882.91,9336,1546.78,21,005
19885.4,3294.6,5329,882.91,9336,1546.78,21,007
19885.4,3294.6,5329,882.91,9336,1546.78,21,009
19885.4,3294.6,5329,882.91,9336,1546.78,21,011
19885.4,3294.6,5329,882.91,9336,1546.78,21,013
19885.4,3294.6,5329,882.91,9336,1546.78,21,015
19885.4,3294.6,5329,882.91,9336,1546.78,21,017
19885.4,3294.6,5329,882.91,9336,1546.78,21,019
19885.4,3294.6,5329,882.91,9336,1546.78,21,021
19885.4,3294.6,5329,882.91,9336,1546.78,21,023
19885.4,3294.6,5329,882.91,9336,1546.78,21,025
19885.4,3294.6,5329,882.91,9336,1546.78,21,027
19885.4,3294.6,5329,882.91,9336,1546.78,21,029
19885.4,3294.6,5329,882.91,9336,1546.78,21,031
19885.4,3294.6,5329,882.91,9336,1546.78,21,033
19885.4,3294.6,5329,882.91,9336,1546.78,21,035
19885.4,3294.6,5329,882.91,9336,1546.78,21,037
19885.4,3294.6,5329,882.91,9336,1546.78,21,039
19885.4,3294.6,5329,882.91,9336,1546.78,21,041
19885.4,3294.6,5329,882.91,9336,1546.78,21,043
19885.4,3294.6,5329,882.91,9336,1546.78,21,045
19885.4,3294.6,5329,882.91,9336,1546.78,21,047
19885.4,3294.6,5329,882.91,9336,1546.78,21,049
19885.4,3294.6,5329,882.91,9336,1546.78,21,051
19885.4,3294.6,5329,882.91,9336,1546.78,21,053
19885.4,3294.6,5329,882.91,9336,1546.78,21,055
19885.4,3294.6,5329,882.91,9336,1546.78,21,057
19885.4,3294.6,5329,882.91,9336,1546.78,21,059
19885.4,3294.6,5329,882.91,9336,1546.78,21,061
19885.4,3294.6,5329,882.91,9336,1546.78,21,063
19885.4,3294.6,5329,882.91,9336,1546.78,21,065
19885.4,3294.6,5329,882.91,9336,1546.78,21,067
19885.4,3294.6,5329,882.91,9336,1546.78,21,069
19885.4,3294.6,5329,882.91,9336,1546.78,21,071
19885.4,3294.6,5329,882.91,9336,1546.78,21,073
19885.4,3294.6,5329,882.91,9336,1546.78,21,075
19885.4,3294.6,5329,882.91,9336,1546.78,21,077
19885.4,3294.6,5329,882.91,9336,1546.78,21,079
19885.4,3294.6,5329,882.91,9336,1546.78,21,081
19885.4,3294.6,5329,882.91,9336,1546.78,21,083
19885.4,3294.6,5329,882.91,9336,1546.78,21,085
19885.4,3294.6,5329,882.91,9336,1546.78,21,087
19885.4,3294.6,5329,882.91,9336,1546.78,21,089
19885.4,3294.6,5329,882.91,9336,1546.78,21,091
19885.4,3294.6,5329,882.91,9336,1546.78,21,093
19885.4,3294.6,5329,882.91,9336,1546.78,21,095
19885.4,3294.6,5329,882.91,9336,1546.78,21,097
19885.4,3294.6,5329,882.91,9336,1546.78,21,099
19885.4,3294.6,5329,882.91,9336,1546.78,21,101
19885.4,3294.6,5329,882.91,9336,1546.78,21,103
19885.4,3294.6,5329,882.91,9336,1546.78,21,105
19885.4,3294.6,5329,882.91,9336,1546.78,21,107
19885.4,3294.6,5329,882.91,9336,1546.78,21,109
19885.4,3294.6,5329,882.91,9336,1546.78,21,111
19885.4,3294.6,5329,882.91,9336,1546.78,21,113
19885.4,3294.6,5329,882.91,9336,1546.78,21,115
19885.4,3294.6,5329,882.91,9336,1546.78,21,117
19885.4,3294.6,5329,882.91,9336,1546.78,21,119
19885.4,3294.6,5329,882.91,9336,1546.78,21,121
19885.4,3294.6,5329,882.91,9336,1546.78,21,123
19885.4,3294.6,5329,882.91,9336,1546.78,21,125
19885.4,3294.6,5329,882.91,9336,1546.78,21,127
19885.4,3294.6,5329,882.91,9336,1546.78,21,129
19885.4,3294.6,5329,882.91,9336,1546.78,21,131
19885.4,3294.6,5329,882.91,9336,1546.78,21,133
19885.4,3294.6,5329,882.91,9336,1546.78,21,135
19885.4,3294.6,5329,882.91,9336,1546.78,21,137
19885.4,3294.6,5329,882.91,9336,1546.78,21,139
19885.4,3294.6,5329,882.91,9336,1546.78,21,141
19885.4,3294.6,5329,882.91,9336,1546.78,21,143
19885.4,3294.6,5329,882.91,9336,1546.78,21,145
19885.4,3294.6,5329,882.91,9336,1546.78,21,147
19885.4,3294.6,5329,882.91,9336,1546.78,21,149
19885.4,3294.6,5329,882.91,9336,1546.78,21,151
19885.4,3294.6,5329,882.91,9336,1546.78,21,153
19885.4,3294.6,5329,882.91,9336,1546.78,21,155
19885.4,3294.6,5329,882.91,9336,1546.78,21,157
19885.4,3294.6,5329,882.91,9336,1546.78,21,159
19885.4,3294.6,5329,882.91,9336,1546.78,21,161
19885.4,3294.6,5329,882.91,9336,1546.78,21,163
19885.4,3294.6,5329,882.91,9336,1546.78,21,165
19885.4,3294.6,5329,882.91,9336,1546.78,21,167
19885.4,3294.6,5329,882.91,9336,1546.78,21,169
19885.4,3294.6,5329,882.91,9336,1546.78,21,171
19885.4,3294.6,5329,882.91,9336,1546.78,21,173
19885.4,3294.6,5329,882.91,9336,1546.78,21,175
19885.4,3294.6,5329,882.91,9336,1546.78,21,177
19885.4,3294.6,5329,882.91,9336,1546.78,21,179
19885.4,3294.6,5329,882.91,9336,1546.78,21,181
19885.4,3294.6,5329,882.91,9336,1546.78,21,183
19885.4,3294.6,5329,882.91,9336,1546.78,21,185
19885.4,3294.6,5329,882.91,9336,1546.78,21,187
19885.4,3294.6,5329,882.91,9336,1546.78,21,189
19885.4,3294.6,5329,882.91,9336,1546.78,21,191
19885.4,3294.6,5329,882.91,9336,1546.78,21,193
19885.4,3294.6,5329,882.91,9336,1546.78,21,195
19885.4,3294.6,5329,882.91,9336,1546.78,21,197
19885.4,3294.6,5329,882.91,9336,1546.78,21,199
19885.4,3294.6,5329,882.91,9336,1546.78,21,201
19885.4,3294.6,5329,882.91,9336,1546.78,21,203
19885.4,3294.6,5329,882.91,9336,1546.78,21,205
19885.4,3294.6,5329,882.91,9336,1546.78,21,207
19885.4,3294.6,5329,882.91,9336,1546.78,21,209
19885.4,3294.6,5329,882.91,9336,1546.78,21,211
19885.4,3294.6,5329,882.91,9336,1546.78,21,213
19885.4,3294.6,5329,882.91,9336,1546.78,21,215
19885.4,3294.6,5329,882.91,9336,1546.78,21,217
19885.4,3294.6,5329,882.91,9336,1546.78,21,219
19885.4,3294.6,5329,882.91,9336,1546.78,21,221
19885.4,3294.6,5329,882.91,9336,1546.78,21,223
19885.4,3294.6,5329,882.91,9336,1546.78,21,225
19885.4,3294.6,5329,882.91,9336,1546.78,21,227
19885.4,3294.6,5329,882.91,9336,1546.78,21,229
19885.4,3294.6,5329,882.91,9336,1546.78,21,231
19885.4,3294.6,5329,882.91,9336,1546.78,21,233
19885.4,3294.6,5329,882.91,9336,1546.78,21,235
19885.4,3294.6,5329,882.91,9336,1546.78,21,237
19885.4,3294.6,5329,882.91,9336,1546.78,21,239
6182.0,4616.7,1864,1392.03,2532,1890.89,22,001
6182.0,4616.7,1864,1392.03,2532,1890.89,22,003
6182.0,4616.7,1864,1392.03,2532,1890.89,22,005
6182.0,4616.7,1864,1392.03,2532,1890.89,22,007
6182.0,4616.7,1864,1392.03,2532,1890.89,22,009
6182.0,4616.7,1864,1392.03,2532,1890.89,22,011
6182.0,4616.7,1864,1392.03,2532,1890.89,22,013
6182.0,4616.7,1864,1392.03,2532,1890.89,22,015
6182.0,4616.7,1864,1392.03,2532,1890.89,22,017
6182.0,4616.7,1864,1392.03,2532,1890.89,22,019
6182.0,4616.7,1864,1392.03,2532,1890.89,22,021
6182.0,4616.7,1864,1392.03,2532,1890.89,22,023
6182.0,4616.7,1864,1392.03,2532,1890.89,22,025
6182.0,4616.7,1864,1392.03,2532,1890.89,22,027
6182.0,4616.7,1864,1392.03,2532,1890.89,22,029
6182.0,4616.7,1864,1392.03,2532,1890.89,22,031
6182.0,4616.7,1864,1392.03,2532,1890.89,22,033
6182.0,4616.7,1864,1392.03,2532,1890.89,22,035
6182.0,4616.7,1864,1392.03,2532,1890.89,22,037
6182.0,4616.7,1864,1392.03,2532,1890.89,22,039
6182.0,4616.7,1864,1392.03,2532,1890.89,22,041
6182.0,4616.7,1864,1392.03,2532,1890.89,22,043
6182.0,4616.7,1864,1392.03,2532,1890.89,22,045
6182.0,4616.7,1864,1392.03,2532,1890.89,22,047
6182.0,4616.7,1864,1392.03,2532,1890.89,22,049
6182.0,4616.7,1864,1392.03,2532,1890.89,22,051
6182.0,4616.7,1864,1392.03,2532,1890.89,22,053
6182.0,4616.7,1864,1392.03,2532,1890.89,22,055
6182.0,4616.7,1864,1392.03,2532,1890.89,22,057
6182.0,4616.7,1864,1392.03,2532,1890.89,22,059
6182.0,4616.7,1864,1392.03,2532,1890.89,22,061
6182.0,4616.7,1864,1392.03,2532,1890.89,22,063
6182.0,4616.7,1864,1392.03,2532,1890.89,22,065
6182.0,4616.7,1864,1392.03,2532,1890.89,22,067
6182.0,4616.7,1864,1392.03,2532,1890.89,22,069
6182.0,4616.7,1864,1392.03,2532,1890.89,22,071
6182.0,4616.7,1864,1392.03,2532,1890.89,22,073
6182.0,4616.7,1864,1392.03,2532,1890.89,22,075
6182.0,4616.7,1864,1392.03,2532,1890.89,22,077
6182.0,4616.7,1864,1392.03,2532,1890.89,22,079
6182.0,4616.7,1864,1392.03,2532,1890.89,22,081
6182.0,4616.7,1864,1392.03,2532,1890.89,22,083
6182.0,4616.7,1864,1392.03,2532,1890.89,22,085
6182.0,4616.7,1864,1392.03,2532,1890.89,22,087
6182.0,4616.7,1864,1392.03,2532,1890.89,22,089
6182.0,4616.7,1864,1392.03,2532,1890.89,22,091
6182.0,4616.7,1864,1392.03,2532,1890.89,22,093
6182.0,4616.7,1864,1392.03,2532,1890.89,22,095
6182.0,4616.7,1864,1392.03,2532,1890.89,22,097
6182.0,4616.7,1864,1392.03,2532,1890.89,22,099
6182.0,4616.7,1864,1392.03,2532,1890.89,22,101
6182.0,4616.7,1864,1392.03,2532,1890.89,22,103
6182.0,4616.7,1864,1392.03,2532,1890.89,22,105
6182.0,4616.7,1864,1392.03,2532,1890.89,22,107
6182.0,4616.7,1864,1392.03,2532,1890.89,22,109
6182.0,4616.7,1864,1392.03,2532,1890.89,22,111
6182.0,4616.7,1864,1392.03,2532,1890.89,22,113
6182.0,4616.7,1864,1392.03,2532,1890.89,22,115
6182.0,4616.7,1864,1392.03,2532,1890.89,22,117
6182.0,4616.7,1864,1392.03,2532,1890.89,22,119
6182.0,4616.7,1864,1392.03,2532,1890.89,22,121
6182.0,4616.7,1864,1392.03,2532,1890.89,22,123
6182.0,4616.7,1864,1392.03,2532,1890.89,22,125
6182.0,4616.7,1864,1392.03,2532,1890.89,22,127
35987.6,3604.5,9196,921.07,15926,1595.14,23,001
35987.6,3604.5,9196,921.07,15926,1595.14,23,003
35987.6,3604.5,9196,921.07,15926,1595.14,23,005
35987.6,3604.5,9196,921.07,15926,1595.14,23,007
35987.6,3604.5,9196,921.07,15926,1595.14,23,009
35987.6,3604.5,9196,921.07,15926,1595.14,23,011
35987.6,3604.5,9196,921.07,15926,1595.14,23,013
35987.6,3604.5,9196,921.07,15926,1595.14,23,015
35987.6,3604.5,9196,921.07,15926,1595.14,23,017
35987.6,3604.5,9196,921.07,15926,1595.14,23,019
35987.6,3604.5,9196,921.07,15926,1595.14,23,021
35987.6,3604.5,9196,921.07,15926,1595.14,23,023
35987.6,3604.5,9196,921.07,15926,1595.14,23,025
35987.6,3604.5,9196,921.07,15926,1595.14,23,027
35987.6,3604.5,9196,921.07,15926,1595.14,23,029
35987.6,3604.5,9196,921.07,15926,1595.14,23,031
22236.7,3966.4,4868,868.31,9987,1781.4,24,001
22236.7,3966.4,4868,868.31,9987,1781.4,24,003
22236.7,3966.4,4868,868.31,9987,1781.4,24,005
22236.7,3966.4,4868,868.31,9987,1781.4,24,009
22236.7,3966.4,4868,868.31,9987,1781.4,24,011
22236.7,3966.4,4868,868.31,9987,1781.4,24,013
22236.7,3966.4,4868,868.31,9987,1781.4,24,015
22236.7,3966.4,4868,868.31,9987,1781.4,24,017
22236.7,3966.4,4868,868.31,9987,1781.4,24,019
22236.7,3966.4,4868,868.31,9987,1781.4,24,021
22236.7,3966.4,4868,868.31,9987,1781.4,24,023
22236.7,3966.4,4868,868.31,9987,1781.4,24,025
22236.7,3966.4,4868,868.31,9987,1781.4,24,027
22236.7,3966.4,4868,868.31,9987,1781.4,24,029
22236.7,3966.4,4868,868.31,9987,1781.4,24,031
22236.7,3966.4,4868,868.31,9987,1781.4,24,033
22236.7,3966.4,4868,868.31,9987,1781.4,24,035
22236.7,3966.4,4868,868.31,9987,1781.4,24,037
22236.7,3966.4,4868,868.31,9987,1781.4,24,039
22236.7,3966.4,4868,868.31,9987,1781.4,24,041
22236.7,3966.4,4868,868.31,9987,1781.4,24,043
22236.7,3966.4,4868,868.31,9987,1781.4,24,045
22236.7,3966.4,4868,868.31,9987,1781.4,24,047
22236.7,3966.4,4868,868.31,9987,1781.4,24,510
23587.3,3853.1,5797,946.97,11504,1879.23,25,001
23587.3,3853.1,5797,946.97,11504,1879.23,25,003
23587.3,3853.1,5797,946.97,11504,1879.23,25,005
23587.3,3853.1,5797,946.97,11504,1879.23,25,007
23587.3,3853.1,5797,946.97,11504,1879.23,25,009
23587.3,3853.1,5797,946.97,11504,1879.23,25,011
23587.3,3853.1,5797,946.97,11504,1879.23,25,013
23587.3,3853.1,5797,946.97,11504,1879.23,25,015
23587.3,3853.1,5797,946.97,11504,1879.23,25,017
23587.3,3853.1,5797,946.97,11504,1879.23,25,019
23587.3,3853.1,5797,946.97,11504,1879.23,25,021
23587.3,3853.1,5797,946.97,11504,1879.23,25,023
23587.3,3853.1,5797,946.97,11504,1879.23,25,025
23587.3,3853.1,5797,946.97,11504,1879.23,25,027
14394.2,4828.6,2568,861.45,7799,2616.21,26,001
14394.2,4828.6,2568,861.45,7799,2616.21,26,003
14394.2,4828.6,2568,861.45,7799,2616.21,26,005
14394.2,4828.6,2568,861.45,7799,2616.21,26,007
14394.2,4828.6,2568,861.45,7799,2616.21,26,009
14394.2,4828.6,2568,861.45,7799,2616.21,26,011
14394.2,4828.6,2568,861.45,7799,2616.21,26,013
14394.2,4828.6,2568,861.45,7799,2616.21,26,015
14394.2,4828.6,2568,861.45,7799,2616.21,26,017
14394.2,4828.6,2568,861.45,7799,2616.21,26,019
14394.2,4828.6,2568,861.45,7799,2616.21,26,021
14394.2,4828.6,2568,861.45,7799,2616.21,26,023
14394.2,4828.6,2568,861.45,7799,2616.21,26,025
14394.2,4828.6,2568,861.45,7799,2616.21,26,027
14394.2,4828.6,2568,861.45,7799,2616.21,26,029
14394.2,4828.6,2568,861.45,7799,2616.21,26,031
14394.2,4828.6,2568,861.45,7799,2616.21,26,033
14394.2,4828.6,2568,861.45,7799,2616.21,26,035
14394.2,4828.6,2568,861.45,7799,2616.21,26,037
14394.2,4828.6,2568,861.45,7799,2616.21,26,039
14394.2,4828.6,2568,861.45,7799,2616.21,26,041
14394.2,4828.6,2568,861.45,7799,2616.21,26,043
14394.2,4828.6,2568,861.45,7799,2616.21,26,045
14394.2,4828.6,2568,861.45,7799,2616.21,26,047
14394.2,4828.6,2568,861.45,7799,2616.21,26,049
14394.2,4828.6,2568,861.45,7799,2616.21,26,051
14394.2,4828.6,2568,861.45,7799,2616.21,26,053
14394.2,4828.6,2568,861.45,7799,2616.21,26,055
14394.2,4828.6,2568,861.45,7799,2616.21,26,057
14394.2,4828.6,2568,861.45,7799,2616.21,26,059
14394.2,4828.6,2568,861.45,7799,2616.21,26,061
14394.2,4828.6,2568,861.45,7799,2616.21,26,063
14394.2,4828.6,2568,861.45,7799,2616.21,26,065
14394.2,4828.6,2568,861.45,7799,2616.21,26,067
14394.2,4828.6,2568,861.45,7799,2616.21,26,069
14394.2,4828.6,2568,861.45,7799,2616.21,26,071
14394.2,4828.6,2568,861.45,7799,2616.21,26,073
14394.2,4828.6,2568,861.45,7799,2616.21,26,075
14394.2,4828.6,2568,861.45,7799,2616.21,26,077
14394.2,4828.6,2568,861.45,7799,2616.21,26,079
14394.2,4828.6,2568,861.45,7799,2616.21,26,081
14394.2,4828.6,2568,861.45,7799,2616.21,26,083
14394.2,4828.6,2568,861.45,7799,2616.21,26,085
14394.2,4828.6,2568,861.45,7799,2616.21,26,087
14394.2,4828.6,2568,861.45,7799,2616.21,26,089
14394.2,4828.6,2568,861.45,7799,2616.21,26,091
14394.2,4828.6,2568,861.45,7799,2616.21,26,093
14394.2,4828.6,2568,861.45,7799,2616.21,26,095
14394.2,4828.6,2568,861.45,7799,2616.21,26,097
14394.2,4828.6,2568,861.45,7799,2616.21,26,099
14394.2,4828.6,2568,861.45,7799,2616.21,26,101
14394.2,4828.6,2568,861.45,7799,2616.21,26,103
14394.2,4828.6,2568,861.45,7799,2616.21,26,105
14394.2,4828.6,2568,861.45,7799,2616.21,26,107
14394.2,4828.6,2568,861.45,7799,2616.21,26,109
14394.2,4828.6,2568,861.45,7799,2616.21,26,111
14394.2,4828.6,2568,861.45,7799,2616.21,26,113
14394.2,4828.6,2568,861.45,7799,2616.21,26,115
14394.2,4828.6,2568,861.45,7799,2616.21,26,117
14394.2,4828.6,2568,861.45,7799,2616.21,26,119
14394.2,4828.6,2568,861.45,7799,2616.21,26,121
14394.2,4828.6,2568,861.45,7799,2616.21,26,123
14394.2,4828.6,2568,861.45,7799,2616.21,26,125
14394.2,4828.6,2568,861.45,7799,2616.21,26,127
14394.2,4828.6,2568,861.45,7799,2616.21,26,129
14394.2,4828.6,2568,861.45,7799,2616.21,26,131
14394.2,4828.6,2568,861.45,7799,2616.21,26,133
14394.2,4828.6,2568,861.45,7799,2616.21,26,135
14394.2,4828.6,2568,861.45,7799,2616.21,26,137
14394.2,4828.6,2568,861.45,7799,2616.21,26,139
14394.2,4828.6,2568,861.45,7799,2616.21,26,141
14394.2,4828.6,2568,861.45,7799,2616.21,26,143
14394.2,4828.6,2568,861.45,7799,2616.21,26,145
14394.2,4828.6,2568,861.45,7799,2616.21,26,147
14394.2,4828.6,2568,861.45,7799,2616.21,26,149
14394.2,4828.6,2568,861.45,7799,2616.21,26,151
14394.2,4828.6,2568,861.45,7799,2616.21,26,153
14394.2,4828.6,2568,861.45,7799,2616.21,26,155
14394.2,4828.6,2568,861.45,7799,2616.21,26,157
14394.2,4828.6,2568,861.45,7799,2616.21,26,159
14394.2,4828.6,2568,861.45,7799,2616.21,26,161
14394.2,4828.6,2568,861.45,7799,2616.21,26,163
14394.2,4828.6,2568,861.45,7799,2616.21,26,165
5077.3,4786.9,965,909.81,2712,2556.89,27,001
5077.3,4786.9,965,909.81,2712,2556.89,27,003
5077.3,4786.9,965,909.81,2712,2556.89,27,005
5077.3,4786.9,965,909.81,2712,2556.89,27,007
5077.3,4786.9,965,909.81,2712,2556.89,27,009
5077.3,4786.9,965,909.81,2712,2556.89,27,011
5077.3,4786.9,965,909.81,2712,2556.89,27,013
5077.3,4786.9,965,909.81,2712,2556.89,27,015
5077.3,4786.9,965,909.81,2712,2556.89,27,017
5077.3,4786.9,965,909.81,2712,2556.89,27,019
5077.3,4786.9,965,909.81,2712,2556.89,27,021
5077.3,4786.9,965,909.81,2712,2556.89,27,023
5077.3,4786.9,965,909.81,2712,2556.89,27,025
5077.3,4786.9,965,909.81,2712,2556.89,27,027
5077.3,4786.9,965,909.81,2712,2556.89,27,029
5077.3,4786.9,965,909.81,2712,2556.89,27,031
5077.3,4786.9,965,909.81,2712,2556.89,27,033
5077.3,4786.9,965,909.81,2712,2556.89,27,035
5077.3,4786.9,965,909.81,2712,2556.89,27,037
5077.3,4786.9,965,909.81,2712,2556.89,27,039
5077.3,4786.9,965,909.81,2712,2556.89,27,041
5077.3,4786.9,965,909.81,2712,2556.89,27,043
5077.3,4786.9,965,909.81,2712,2556.89,27,045
5077.3,4786.9,965,909.81,2712,2556.89,27,047
5077.3,4786.9,965,909.81,2712,2556.89,27,049
5077.3,4786.9,965,909.81,2712,2556.89,27,051
5077.3,4786.9,965,909.81,2712,2556.89,27,053
5077.3,4786.9,965,909.81,2712,2556.89,27,055
5077.3,4786.9,965,909.81,2712,2556.89,27,057
5077.3,4786.9,965,909.81,2712,2556.89,27,059
5077.3,4786.9,965,909.81,2712,2556.89,27,061
5077.3,4786.9,965,909.81,2712,2556.89,27,063
5077.3,4786.9,965,909.81,2712,2556.89,27,065
5077.3,4786.9,965,909.81,2712,2556.89,27,067
5077.3,4786.9,965,909.81,2712,2556.89,27,069
5077.3,4786.9,965,909.81,2712,2556.89,27,071
5077.3,4786.9,965,909.81,2712,2556.89,27,073
5077.3,4786.9,965,909.81,2712,2556.89,27,075
5077.3,4786.9,965,909.81,2712,2556.89,27,077
5077.3,4786.9,965,909.81,2712,2556.89,27,079
5077.3,4786.9,965,909.81,2712,2556.89,27,081
5077.3,4786.9,965,909.81,2712,2556.89,27,083
5077.3,4786.9,965,909.81,2712,2556.89,27,085
5077.3,4786.9,965,909.81,2712,2556.89,27,087
5077.3,4786.9,965,909.81,2712,2556.89,27,089
5077.3,4786.9,965,909.81,2712,2556.89,27,091
5077.3,4786.9,965,909.81,2712,2556.89,27,093
5077.3,4786.9,965,909.81,2712,2556.89,27,095
5077.3,4786.9,965,909.81,2712,2556.89,27,097
5077.3,4786.9,965,909.81,2712,2556.89,27,099
5077.3,4786.9,965,909.81,2712,2556.89,27,101
5077.3,4786.9,965,909.81,2712,2556.89,27,103
5077.3,4786.9,965,909.81,2712,2556.89,27,105
5077.3,4786.9,965,909.81,2712,2556.89,27,107
5077.3,4786.9,965,909.81,2712,2556.89,27,109
5077.3,4786.9,965,909.81,2712,2556.89,27,111
5077.3,4786.9,965,909.81,2712,2556.89,27,113
5077.3,4786.9,965,909.81,2712,2556.89,27,115
5077.3,4786.9,965,909.81,2712,2556.89,27,117
5077.3,4786.9,965,909.81,2712,2556.89,27,119
5077.3,4786.9,965,909.81,2712,2556.89,27,121
5077.3,4786.9,965,909.81,2712,2556.89,27,123
5077.3,4786.9,965,909.81,2712,2556.89,27,125
5077.3,4786.9,965,909.81,2712,2556.89,27,127
5077.3,4786.9,965,909.81,2712,2556.89,27,129
5077.3,4786.9,965,909.81,2712,2556.89,27,131
5077.3,4786.9,965,909.81,2712,2556.89,27,133
5077.3,4786.9,965,909.81,2712,2556.89,27,135
5077.3,4786.9,965,909.81,2712,2556.89,27,137
5077.3,4786.9,965,909.81,2712,2556.89,27,139
5077.3,4786.9,965,909.81,2712,2556.89,27,141
5077.3,4786.9,965,909.81,2712,2556.89,27,143
5077.3,4786.9,965,909.81,2712,2556.89,27,145
5077.3,4786.9,965,909.81,2712,2556.89,27,147
5077.3,4786.9,965,909.81,2712,2556.89,27,149
5077.3,4786.9,965,909.81,2712,2556.89,27,151
5077.3,4786.9,965,909.81,2712,2556.89,27,153
5077.3,4786.9,965,909.81,2712,2556.89,27,155
5077.3,4786.9,965,909.81,2712,2556.89,27,157
5077.3,4786.9,965,909.81,2712,2556.89,27,159
5077.3,4786.9,965,909.81,2712,2556.89,27,161
5077.3,4786.9,965,909.81,2712,2556.89,27,163
5077.3,4786.9,965,909.81,2712,2556.89,27,165
5077.3,4786.9,965,909.81,2712,2556.89,27,167
5077.3,4786.9,965,909.81,2712,2556.89,27,169
5077.3,4786.9,965,909.81,2712,2556.89,27,171
5077.3,4786.9,965,909.81,2712,2556.89,27,173
34156.0,3290.1,8436,812.6,16182,1558.74,28,001
34156.0,3290.1,8436,812.6,16182,1558.74,28,003
34156.0,3290.1,8436,812.6,16182,1558.74,28,005
34156.0,3290.1,8436,812.6,16182,1558.74,28,007
34156.0,3290.1,8436,812.6,16182,1558.74,28,009
34156.0,3290.1,8436,812.6,16182,1558.74,28,011
34156.0,3290.1,8436,812.6,16182,1558.74,28,013
34156.0,3290.1,8436,812.6,16182,1558.74,28,015
34156.0,3290.1,8436,812.6,16182,1558.74,28,017
34156.0,3290.1,8436,812.6,16182,1558.74,28,019
34156.0,3290.1,8436,812.6,16182,1558.74,28,021
34156.0,3290.1,8436,812.6,16182,1558.74,28,023
34156.0,3290.1,8436,812.6,16182,1558.74,28,025
34156.0,3290.1,8436,812.6,16182,1558.74,28,027
34156.0,3290.1,8436,812.6,16182,1558.74,28,029
34156.0,3290.1,8436,812.6,16182,1558.74,28,031
34156.0,3290.1,8436,812.6,16182,1558.74,28,033
