ISO3,year,total
LBN,2011,0.319490997
LBN,2012,0.310924588
LBN,2013,0.306575674
LBN,2014,0.310614952
LSO,1966,2.123322808
LSO,1967,2.063249841
LSO,1968,1.972843092
LSO,1969,1.883232317
LSO,1970,1.79057769
LSO,1971,1.717296814
LSO,1972,1.579228834
LSO,1973,1.59164918
LSO,1974,1.677752712
LSO,1975,1.564121689
LSO,1976,1.478514162
LSO,1977,1.592524409
LSO,1978,1.538170414
LSO,1979,1.452277526
LSO,1980,1.372562416
LSO,1981,1.316793688
LSO,1982,1.2556027
LSO,1983,1.220461345
LSO,1984,1.188182194
LSO,1985,1.186840084
LSO,1986,1.136409918
LSO,1987,1.127280456
LSO,1988,1.171119406
LSO,1989,1.135633954
LSO,1990,1.136632682
LSO,1991,1.001659691
LSO,1992,1.002764409
LSO,1993,1.016081052
LSO,1994,1.031931443
LSO,1995,0.945490865
LSO,1996,1.022276614
LSO,1997,1.008436666
LSO,1998,0.966757243
LSO,1999,0.959816281
LSO,2000,0.944126023
LSO,2001,0.990209182
LSO,2002,0.919875045
LSO,2003,0.892328646
LSO,2004,0.880840631
LSO,2005,0.866609635
LSO,2006,0.854050395
LSO,2007,0.83875858
LSO,2008,0.828157965
LSO,2009,0.825747816
LSO,2010,0.866880271
LSO,2011,0.823073814
LSO,2012,0.800975562
LSO,2013,0.798417329
LSO,2014,0.786221322
LBR,1961,10.08977498
LBR,1962,9.894886132
LBR,1963,9.650042722
LBR,1964,9.437543927
LBR,1965,9.250797698
LBR,1966,9.086286353
LBR,1967,8.857911668
LBR,1968,8.632886719
LBR,1969,8.391953097
LBR,1970,8.239850303
LBR,1971,8.071448964
LBR,1972,7.858256695
LBR,1973,7.648379348
LBR,1974,7.448319798
LBR,1975,7.2174001
LBR,1976,7.037855272
LBR,1977,6.843149404
LBR,1978,6.657565771
LBR,1979,6.460522395
LBR,1980,6.230716191
LBR,1981,6.02909164
LBR,1982,5.822382072
LBR,1983,5.60812448
LBR,1984,5.493217377
LBR,1985,5.397118925
LBR,1986,5.350266172
LBR,1987,5.38349972
LBR,1988,5.42070146
LBR,1989,5.51473313
LBR,1990,5.464860139
LBR,1991,5.454835489
LBR,1992,5.631567311
LBR,1993,5.674447506
LBR,1994,5.557915485
LBR,1995,5.365027292
LBR,1996,5.111573948
LBR,1997,4.82062575
LBR,1998,4.479248095
LBR,1999,4.192922301
LBR,2000,3.971274734
LBR,2001,3.806310074
LBR,2002,3.700209153
LBR,2003,3.595743039
LBR,2004,3.52211584
LBR,2005,3.415686405
LBR,2006,3.261628196
LBR,2007,3.157766219
LBR,2008,3.016786164
LBR,2009,2.866003048
LBR,2010,2.760125028
LBR,2011,2.660226417
LBR,2012,2.587091387
LBR,2013,2.509871954
LBR,2014,2.432056579
LBY,1981,1.210168292
LBY,1982,1.163314737
LBY,1983,1.174964613
LBY,1984,1.073901643
LBY,1985,1.035002972
LBY,1986,1.032202196
LBY,1987,0.974147197
LBY,1988,0.951595778
LBY,1989,0.943373642
LBY,1990,0.919755988
LBY,1991,0.888210767
LBY,1992,0.87359424
LBY,1993,0.853582772
LBY,1994,0.846140586
LBY,1995,0.846746646
LBY,1996,0.816578134
LBY,1997,0.813320287
LBY,1998,0.813501131
LBY,1999,0.826209554
LBY,2000,0.775319389
LBY,2001,0.759873793
LBY,2002,0.751480367
LBY,2003,0.736584564
LBY,2004,0.727194869
LBY,2005,0.721385362
LBY,2006,0.696155425
LBY,2007,0.690142033
LBY,2008,0.676058151
LBY,2009,0.667889578
LBY,2010,0.668486748
LBY,2011,0.662308274
LBY,2012,0.679087205
LBY,2013,0.673779863
LBY,2014,0.689194257
LTU,1992,2.876174786
LTU,1993,3.083394444
LTU,1994,2.934346713
LTU,1995,2.920112328
LTU,1996,3.227124091
LTU,1997,3.367022392
LTU,1998,3.337533449
LTU,1999,3.116179626
LTU,2000,3.345396643
LTU,2001,3.214812304
LTU,2002,3.357220968
LTU,2003,3.430461038
LTU,2004,3.481389345
LTU,2005,3.523254546
LTU,2006,3.131817847
LTU,2007,3.726080314
LTU,2008,3.851120888
LTU,2009,4.095203025
LTU,2010,3.824514321
LTU,2011,4.035377806
LTU,2012,4.701734432
LTU,2013,4.624362654
LTU,2014,4.997835022
MDG,1961,10.39584413
MDG,1962,10.1604462
MDG,1963,9.879613596
MDG,1964,9.657417356
MDG,1965,9.398237419
MDG,1966,9.194499962
MDG,1967,8.967551855
MDG,1968,8.735248992
MDG,1969,8.4916391
MDG,1970,8.284949681
MDG,1971,8.051926694
MDG,1972,7.853817342
MDG,1973,7.610632613
MDG,1974,7.434614668
MDG,1975,7.202306647
MDG,1976,7.043142813
MDG,1977,6.827526192
MDG,1978,6.623301956
MDG,1979,6.453709961
MDG,1980,6.272572094
MDG,1981,6.100434379
MDG,1982,5.950786225
MDG,1983,5.796045616
MDG,1984,5.656296955
MDG,1985,5.492880743
MDG,1986,5.337849812
MDG,1987,5.168285565
MDG,1988,4.99975902
MDG,1989,4.884449027
MDG,1990,4.755213048
MDG,1991,4.600843777
MDG,1992,4.502419285
MDG,1993,4.380883736
MDG,1994,4.215402894
MDG,1995,4.074299139
MDG,1996,3.961983732
MDG,1997,3.887895502
MDG,1998,3.816221914
MDG,1999,3.750636376
MDG,2000,3.669730128
MDG,2001,3.586424127
MDG,2002,3.4697983
MDG,2003,3.359581895
MDG,2004,3.281226271
MDG,2005,3.199195885
MDG,2006,3.109204406
MDG,2007,3.016834915
MDG,2008,2.946755985
MDG,2009,2.884125778
MDG,2010,2.80743023
MDG,2011,2.704707566
MDG,2012,2.641769617
MDG,2013,2.541376158
MDG,2014,2.485437644
MWI,1964,1.10794333
MWI,1965,1.090423319
MWI,1966,1.103756086
MWI,1967,1.169482366
MWI,1968,1.100631524
MWI,1969,1.067230321
MWI,1970,1.023192448
MWI,1971,1.092320743
MWI,1972,1.090110769
MWI,1973,1.062664697
MWI,1974,1.009759449
MWI,1975,0.931254246
MWI,1976,0.94736821
MWI,1977,0.953121826
MWI,1978,0.928118694
MWI,1979,0.874154211
MWI,1980,0.853182021
MWI,1981,0.818820177
MWI,1982,0.842684444
MWI,1983,0.810957149
MWI,1984,0.786457028
MWI,1985,0.762193384
MWI,1986,0.729953128
MWI,1987,0.697768193
MWI,1988,0.668277963
MWI,1989,0.614444113
MWI,1990,0.604917481
MWI,1991,0.608123776
MWI,1992,0.520574482
MWI,1993,0.652892168
MWI,1994,0.543468728
MWI,1995,0.613122662
MWI,1996,0.650570039
MWI,1997,0.60451018
MWI,1998,0.634732922
MWI,1999,0.654815375
MWI,2000,0.692141381
MWI,2001,0.682302979
MWI,2002,0.59092086
MWI,2003,0.623108924
MWI,2004,0.594927884
MWI,2005,0.513372462
MWI,2006,0.640647863
MWI,2007,0.693717251
MWI,2008,0.641505527
MWI,2009,0.706814989
MWI,2010,0.671060618
MWI,2011,0.695079674
MWI,2012,0.700936472
MWI,2013,0.694769785
MWI,2014,0.662306743
MYS,1961,6.099161165
MYS,1962,5.915290541
MYS,1963,5.730741257
MYS,1964,5.551649953
MYS,1965,5.437731969
MYS,1966,5.32726577
MYS,1967,5.192570563
MYS,1968,5.112617442
MYS,1969,5.04512983
MYS,1970,4.960152528
MYS,1971,4.913828627
MYS,1972,4.803537231
MYS,1973,4.771127215
MYS,1974,4.680455731
MYS,1975,4.581017194
MYS,1976,4.533888633
MYS,1977,4.450720729
MYS,1978,4.40163765
MYS,1979,4.371690233
MYS,1980,4.254151727
MYS,1981,4.259579067
MYS,1982,4.227032851
MYS,1983,4.072657752
MYS,1984,4.034455374
MYS,1985,3.940025434
MYS,1986,3.842092677
MYS,1987,3.755946995
MYS,1988,3.637658169
MYS,1989,3.584107177
MYS,1990,3.523873176
MYS,1991,3.42482428
MYS,1992,3.3742304
MYS,1993,3.301977069
MYS,1994,3.215179951
MYS,1995,3.126840995
MYS,1996,3.092604854
MYS,1997,3.0307648
MYS,1998,2.934165467
MYS,1999,2.924378215
MYS,2000,2.878378727
MYS,2001,2.826821437
MYS,2002,2.787912537
MYS,2003,2.747568544
MYS,2004,2.747905093
MYS,2005,2.664885648
MYS,2006,2.639067448
MYS,2007,2.634967789
MYS,2008,2.661956562
MYS,2009,2.616578533
MYS,2010,2.574084689
MYS,2011,2.553105239
MYS,2012,2.500044845
MYS,2013,2.472414352
MYS,2014,2.388253813
MLI,1961,3.262011626
MLI,1962,3.228451476
MLI,1963,3.185593175
MLI,1964,3.110125329
MLI,1965,3.096138773
MLI,1966,3.061090981
MLI,1967,3.057519206
MLI,1968,2.971430459
MLI,1969,2.973392901
MLI,1970,2.909725396
MLI,1971,2.861185024
MLI,1972,2.787692575
MLI,1973,2.736853292
MLI,1974,2.726414837
MLI,1975,2.746183547
MLI,1976,2.68311109
MLI,1977,2.622751962
MLI,1978,2.583145901
MLI,1979,2.520338293
MLI,1980,2.44587683
MLI,1981,2.425074825
MLI,1982,2.402698405
MLI,1983,2.350098346
MLI,1984,2.261988226
MLI,1985,2.318354412
MLI,1986,2.297780572
MLI,1987,2.227651518
MLI,1988,2.332659103
MLI,1989,2.239027898
MLI,1990,2.18137283
MLI,1991,2.400865067
MLI,1992,2.341139542
MLI,1993,2.215127002
MLI,1994,2.283131099
MLI,1995,2.181245097
MLI,1996,2.115733944
MLI,1997,2.128820273
MLI,1998,2.121481498
MLI,1999,2.093680083
MLI,2000,1.943211235
MLI,2001,1.95427717
MLI,2002,1.866052929
MLI,2003,1.915390508
MLI,2004,1.796969542
MLI,2005,1.74783157
MLI,2006,1.673374271
MLI,2007,1.632606615
MLI,2008,1.646550128
MLI,2009,1.671855905
MLI,2010,1.566199023
MLI,2011,1.654922288
MLI,2012,1.54572768
MLI,2013,1.536749557
MLI,2014,1.510602341
MLT,1961,0.771597072
MLT,1962,0.779895291
MLT,1963,0.789984006
MLT,1964,0.787656969
MLT,1965,0.792988352
MLT,1966,0.770084479
MLT,1967,0.777440403
MLT,1968,0.769735848
MLT,1969,0.774163623
MLT,1970,0.760527465
MLT,1971,0.769380286
MLT,1972,0.776151783
MLT,1973,0.766410092
MLT,1974,0.760015925
MLT,1975,0.769514198
MLT,1976,0.771877903
MLT,1977,0.766638699
MLT,1978,0.756310093
MLT,1979,0.764058558
MLT,1980,0.773400837
MLT,1981,0.767610787
MLT,1982,0.770019758
MLT,1983,0.762513331
MLT,1984,0.744154736
MLT,1985,0.739236134
MLT,1986,0.719749395
MLT,1987,0.714197726
MLT,1988,0.699828802
MLT,1989,0.702515507
MLT,1990,0.703617863
MLT,1991,0.691979011
MLT,1992,0.695303056
MLT,1993,0.687617747
MLT,1994,0.694523172
MLT,1995,0.689457078
MLT,1996,0.683840184
MLT,1997,0.687957669
MLT,1998,0.690900561
MLT,1999,0.684519276
MLT,2000,0.679632779
MLT,2001,0.671026368
MLT,2002,0.669772466
MLT,2003,0.658687679
MLT,2004,0.664894647
MLT,2005,0.65621693
MLT,2006,0.652769862
MLT,2007,0.639740074
MLT,2008,0.650003832
MLT,2009,0.635137577
MLT,2010,0.632517753
MLT,2011,0.624993723
MLT,2012,0.614173344
MLT,2013,0.617123632
MLT,2014,0.62049067
MTQ,1961,0.599961831
MTQ,1962,0.603879277
MTQ,1963,0.601271908
MTQ,1964,0.528378865
MTQ,1965,0.576651145
MTQ,1966,0.602763758
MTQ,1967,0.561858868
MTQ,1968,0.551029557
MTQ,1969,0.516388966
MTQ,1970,0.474529898
MTQ,1971,0.498128211
MTQ,1972,0.519238501
MTQ,1973,0.50373804
MTQ,1974,0.508009999
MTQ,1975,0.486342106
MTQ,1976,0.510522606
MTQ,1977,0.516328385
MTQ,1978,0.53409071
MTQ,1979,0.46105896
MTQ,1980,0.403172591
MTQ,1981,0.455043756
MTQ,1982,0.480255325
MTQ,1983,0.48558813
MTQ,1984,0.503992694
MTQ,1985,0.508436596
MTQ,1986,0.509437007
MTQ,1987,0.47832339
MTQ,1988,0.479324724
MTQ,1989,0.49002213
MTQ,1990,0.49273766
MTQ,1991,0.476158799
MTQ,1992,0.487115364
MTQ,1993,0.462572625
MTQ,1994,0.422163822
MTQ,1995,0.430895222
MTQ,1996,0.488485992
MTQ,1997,0.499277218
MTQ,1998,0.484532498
MTQ,1999,0.491596577
MTQ,2000,0.512138928
MTQ,2001,0.481691133
MTQ,2002,0.504292886
MTQ,2003,0.46866499
MTQ,2004,0.457647217
MTQ,2005,0.425512974
MTQ,2006,0.41345474
MTQ,2007,0.368417827
MTQ,2008,0.381899856
MTQ,2009,0.392160496
MTQ,2010,0.396161743
MTQ,2011,0.408202422
MTQ,2012,0.374348611
MTQ,2013,0.378160179
MTQ,2014,0.376130593
MRT,1961,20.14806401
MRT,1962,19.52552373
MRT,1963,18.92359413
MRT,1964,18.33472059
MRT,1965,17.765767
MRT,1966,17.25055821
MRT,1967,16.721092
MRT,1968,16.20119299
MRT,1969,15.64715448
MRT,1970,15.20586712
MRT,1971,14.71841505
MRT,1972,14.31622941
MRT,1973,13.81909527
MRT,1974,13.45914907
MRT,1975,13.08135016
MRT,1976,12.69443122
MRT,1977,12.37811601
MRT,1978,12.05880486
MRT,1979,11.72982067
MRT,1980,11.41598273
MRT,1981,11.12745853
MRT,1982,10.75264673
MRT,1983,10.39057413
MRT,1984,10.0587887
MRT,1985,9.784332401
MRT,1986,9.457540892
MRT,1987,9.221087839
MRT,1988,8.957472752
MRT,1989,8.720145375
MRT,1990,8.456000546
MRT,1991,8.20350216
MRT,1992,8.072257625
MRT,1993,7.853903286
MRT,1994,7.639301522
MRT,1995,7.408120043
MRT,1996,7.187783
MRT,1997,6.936951867
MRT,1998,6.745635543
MRT,1999,6.551274928
MRT,2000,6.357306567
MRT,2001,6.144966791
MRT,2002,5.956510756
MRT,2003,5.775947494
MRT,2004,5.561947277
MRT,2005,5.408219004
MRT,2006,5.250471049
MRT,2007,5.115879974
MRT,2008,5.000403337
MRT,2009,4.898074645
MRT,2010,4.782562337
MRT,2011,4.614842491
MRT,2012,4.538837899
MRT,2013,4.43159136
MRT,2014,4.350893192
MUS,1961,1.352349332
MUS,1962,1.315471502
MUS,1963,1.325143994
MUS,1964,1.221238871
MUS,1965,1.260346244
MUS,1966,1.207225282
MUS,1967,1.2237223
MUS,1968,1.172656276
MUS,1969,1.177555486
MUS,1970,1.132857422
MUS,1971,1.143888876
MUS,1972,1.165505911
MUS,1973,1.142419725
MUS,1974,1.105377807
MUS,1975,1.018284834
MUS,1976,1.089560992
MUS,1977,1.051206592
MUS,1978,1.058830656
MUS,1979,1.043494216
MUS,1980,0.961002095
MUS,1981,0.976216285
MUS,1982,1.014902827
MUS,1983,0.961446676
MUS,1984,0.955931042
MUS,1985,0.972413102
MUS,1986,0.978813113
MUS,1987,0.972650294
MUS,1988,0.925020047
MUS,1989,0.91858936
MUS,1990,0.922885807
MUS,1991,0.906218699
MUS,1992,0.9102012
MUS,1993,0.890683286
MUS,1994,0.851065213
MUS,1995,0.843039397
MUS,1996,0.839246586
MUS,1997,0.848681719
MUS,1998,0.842062641
MUS,1999,0.766019008
MUS,2000,0.805599938
MUS,2001,0.830938315
MUS,2002,0.786332234
MUS,2003,0.785304795
MUS,2004,0.794061637
MUS,2005,0.767462116
MUS,2006,0.751698185
MUS,2007,0.727933301
MUS,2008,0.737418765
MUS,2009,0.744973995
MUS,2010,0.730788207
MUS,2011,0.719076928
MUS,2012,0.705840809
MUS,2013,0.703096212
MUS,2014,0.711835059
MEX,1961,3.462281345
MEX,1962,3.346012477
MEX,1963,3.25027353
MEX,1964,3.211852682
MEX,1965,3.112842241
MEX,1966,3.05332428
MEX,1967,2.943025445
MEX,1968,2.866220069
MEX,1969,2.748719585
MEX,1970,2.701534229
MEX,1971,2.589281267
MEX,1972,2.486564168
MEX,1973,2.427752183
MEX,1974,2.348253188
MEX,1975,2.286083326
MEX,1976,2.173696995
MEX,1977,2.155768248
MEX,1978,2.133778556
MEX,1979,2.020729279
MEX,1980,2.020785336
MEX,1981,2.013203024
MEX,1982,1.903504557
MEX,1983,1.922246758
MEX,1984,1.876953572
MEX,1985,1.88918645
MEX,1986,1.812666557
MEX,1987,1.822123906
MEX,1988,1.731151097
MEX,1989,1.681365554
MEX,1990,1.727719766
MEX,1991,1.663963459
MEX,1992,1.61622386
MEX,1993,1.601019594
MEX,1994,1.583775455
MEX,1995,1.552964985
MEX,1996,1.569561986
MEX,1997,1.510289763
MEX,1998,1.500614195
MEX,1999,1.455338716
MEX,2000,1.427162355
MEX,2001,1.442959053
MEX,2002,1.411396112
MEX,2003,1.40593601
MEX,2004,1.385294153
MEX,2005,1.31804256
MEX,2006,1.338378834
MEX,2007,1.314461675
MEX,2008,1.306136969
MEX,2009,1.24632095
MEX,2010,1.260533213
MEX,2011,1.177453281
MEX,2012,1.215573143
MEX,2013,1.191069225
MEX,2014,1.201989686
MNG,1961,53.05643884
MNG,1962,51.71559005
MNG,1963,50.0687159
MNG,1964,48.52225636
MNG,1965,46.96524022
MNG,1966,45.55062417
MNG,1967,44.28768619
MNG,1968,42.80789669
MNG,1969,41.31238199
MNG,1970,40.34146691
MNG,1971,39.20799416
MNG,1972,37.9731407
MNG,1973,37.01279044
MNG,1974,36.07412302
MNG,1975,35.24133705
MNG,1976,32.00826272
MNG,1977,31.321159
MNG,1978,30.42602784
MNG,1979,29.48376073
MNG,1980,28.60157967
MNG,1981,27.94660832
MNG,1982,27.33127776
MNG,1983,26.82954203
MNG,1984,25.86020442
MNG,1985,25.29750156
MNG,1986,24.46316524
MNG,1987,22.82697818
MNG,1988,22.27938985
MNG,1989,21.77956924
MNG,1990,21.15083947
MNG,1991,20.73989351
MNG,1992,20.36543719
MNG,1993,19.72349353
MNG,1994,19.38118288
MNG,1995,19.09581822
MNG,1996,18.86678996
MNG,1997,19.59236676
MNG,1998,19.36324968
MNG,1999,19.23910246
MNG,2000,19.02884966
MNG,2001,18.79002842
MNG,2002,18.55491075
MNG,2003,16.93330914
MNG,2004,16.64338405
MNG,2005,16.29104765
MNG,2006,16.39935733
MNG,2007,16.3469455
MNG,2008,16.36212544
MNG,2009,16.40779159
MNG,2010,16.31097418
MNG,2011,15.96298051
MNG,2012,15.60537818
MNG,2013,15.24483752
MNG,2014,14.95869314
MSR,2014,1.350898039
MAR,1961,1.001965427
MAR,1962,1.178315473
MAR,1963,1.199434266
MAR,1964,1.125961678
MAR,1965,1.128939684
MAR,1966,0.975910198
MAR,1967,1.061372321
MAR,1968,1.328114383
MAR,1969,1.086036854
MAR,1970,1.095607249
MAR,1971,1.155069002
MAR,1972,1.125017794
MAR,1973,0.953865425
MAR,1974,1.084798679
MAR,1975,0.972362559
MAR,1976,1.078513301
MAR,1977,0.836364492
MAR,1978,0.948920975
MAR,1979,0.936875241
MAR,1980,0.918193885
MAR,1981,0.755070723
MAR,1982,0.925634782
MAR,1983,0.815244533
MAR,1984,0.813511215
MAR,1985,0.906909929
MAR,1986,1.038607932
MAR,1987,0.837195506
MAR,1988,1.017912875
MAR,1989,0.991277899
MAR,1990,0.893705768
MAR,1991,1.011661079
MAR,1992,0.690662098
MAR,1993,0.665147767
MAR,1994,1.014101032
MAR,1995,0.592255178
MAR,1996,0.996931478
MAR,1997,0.693930458
MAR,1998,0.829215724
MAR,1999,0.6791264
MAR,2000,0.574714832
MAR,2001,0.699572222
MAR,2002,0.732686894
MAR,2003,0.869604861
MAR,2004,0.859263975
MAR,2005,0.686029111
MAR,2006,0.889200374
MAR,2007,0.599686211
MAR,2008,0.705370196
MAR,2009,0.904355093
MAR,2010,0.838459659
MAR,2011,0.839436183
MAR,2012,0.703242328
MAR,2013,0.836421815
MAR,2014,0.770368905
MOZ,1961,6.545071167
MOZ,1962,6.408917682
MOZ,1963,6.276704948
MOZ,1964,6.152603924
MOZ,1965,6.012999914
MOZ,1966,5.905559666
MOZ,1967,5.784221823
MOZ,1968,5.694912808
MOZ,1969,5.538555483
MOZ,1970,5.443210754
MOZ,1971,5.340661018
MOZ,1972,5.252264905
MOZ,1973,5.155164011
MOZ,1974,5.012616422
MOZ,1975,4.840390718
MOZ,1976,4.707215173
MOZ,1977,4.56663354
MOZ,1978,4.436505544
MOZ,1979,4.316064089
MOZ,1980,4.214113655
MOZ,1981,4.116951711
MOZ,1982,4.017140355
MOZ,1983,3.910081631
MOZ,1984,3.829598787
MOZ,1985,3.775295667
MOZ,1986,3.753757821
MOZ,1987,3.748738354
MOZ,1988,3.737520394
MOZ,1989,3.730807056
MOZ,1990,3.704566699
MOZ,1991,3.566022585
MOZ,1992,3.453981412
MOZ,1993,3.342141784
MOZ,1994,3.207332814
MOZ,1995,3.135223451
MOZ,1996,3.076102936
MOZ,1997,3.002581308
MOZ,1998,2.950913569
MOZ,1999,2.865562688
MOZ,2000,2.754034981
MOZ,2001,2.685113429
MOZ,2002,2.602753739
MOZ,2003,2.566782992
MOZ,2004,2.497548889
MOZ,2005,2.379726469
MOZ,2006,2.354728488
MOZ,2007,2.27899887
MOZ,2008,2.196749632
MOZ,2009,2.187331538
MOZ,2010,2.200637657
MOZ,2011,2.161434492
MOZ,2012,2.093261793
MOZ,2013,1.929284771
MOZ,2014,1.89674526
FSM,1995,3.688631051
FSM,1996,3.675300372
FSM,1997,3.667602429
FSM,1998,3.686213028
FSM,1999,3.703116836
FSM,2000,3.710874176
FSM,2001,3.729224982
FSM,2002,3.728846656
FSM,2003,3.71417513
FSM,2004,3.715317406
FSM,2005,3.68518479
FSM,2006,3.687029272
FSM,2007,3.701127363
FSM,2008,3.734647925
FSM,2009,3.760404326
FSM,2010,3.772953088
FSM,2011,3.763912553
FSM,2012,3.746354531
FSM,2013,3.775817488
FSM,2014,3.829960065
MDA,1992,0.939252461
MDA,1993,1.304873994
MDA,1994,0.831630414
MDA,1995,1.101232885
MDA,1996,0.917074257
MDA,1997,1.198656409
MDA,1998,0.953269618
MDA,1999,0.935790733
MDA,2000,0.861098635
MDA,2001,1.086944805
MDA,2002,1.080644257
MDA,2003,0.943742649
MDA,2004,1.118279208
MDA,2005,1.09741233
MDA,2006,1.004472325
MDA,2007,0.711276808
MDA,2008,1.222250242
MDA,2009,0.920499006
MDA,2010,1.023978783
MDA,2011,1.011413218
MDA,2012,0.814350277
MDA,2013,1.059639947
MDA,2014,1.160120237
NAM,1961,26.45087018
NAM,1962,25.75952932
NAM,1963,25.04538812
NAM,1964,24.37839726
NAM,1965,23.69591417
NAM,1966,23.10111813
NAM,1967,22.45738548
NAM,1968,21.83675788
NAM,1969,21.11395961
NAM,1970,20.55966907
NAM,1971,19.92455093
NAM,1972,19.37408818
NAM,1973,18.6847059
NAM,1974,18.19575693
NAM,1975,17.70716715
NAM,1976,17.25356881
NAM,1977,16.94040677
NAM,1978,16.59733155
NAM,1979,16.28167657
NAM,1980,15.93180324
NAM,1981,15.62886278
NAM,1982,15.23034256
NAM,1983,14.84855444
NAM,1984,14.36674221
NAM,1985,13.82163344
NAM,1986,13.22165988
NAM,1987,12.65291727
NAM,1988,12.08496978
NAM,1989,11.58227727
NAM,1990,11.163053
NAM,1991,10.75900176
NAM,1992,10.46475064
NAM,1993,10.17295849
NAM,1994,9.88914373
NAM,1995,9.541168084
NAM,1996,9.257987712
NAM,1997,9.01585305
NAM,1998,8.746188633
NAM,1999,8.494269138
NAM,2000,8.345491184
NAM,2001,8.213451377
NAM,2002,8.083093398
NAM,2003,7.958338607
NAM,2004,7.882002266
NAM,2005,7.742353062
NAM,2006,7.655953536
NAM,2007,7.503407573
NAM,2008,7.402272759
NAM,2009,7.301672062
NAM,2010,7.154376304
NAM,2011,6.963232178
NAM,2012,6.813196763
NAM,2013,6.645125106
NAM,2014,6.518649047
NPL,1961,0.762733814
NPL,1962,0.753527585
NPL,1963,0.72664249
NPL,1964,0.718380756
NPL,1965,0.720344756
NPL,1966,0.697602678
NPL,1967,0.680576778
NPL,1968,0.676182669
NPL,1969,0.679621601
NPL,1970,0.674884536
NPL,1971,0.657486812
NPL,1972,0.631171618
NPL,1973,0.64292055
NPL,1974,0.630129142
NPL,1975,0.628646206
NPL,1976,0.607895435
NPL,1977,0.575684113
NPL,1978,0.57588162
NPL,1979,0.552079494
NPL,1980,0.558773689
NPL,1981,0.555785407
NPL,1982,0.510169533
NPL,1983,0.560044256
NPL,1984,0.555267429
NPL,1985,0.562316049
NPL,1986,0.541418172
NPL,1987,0.58952744
NPL,1988,0.59947519
NPL,1989,0.608533563
NPL,1990,0.617396335
NPL,1991,0.585467676
NPL,1992,0.544256308
NPL,1993,0.568924782
NPL,1994,0.552776584
NPL,1995,0.562251001
NPL,1996,0.563943159
NPL,1997,0.5574135
NPL,1998,0.547531819
NPL,1999,0.551383263
NPL,2000,0.56454233
NPL,2001,0.571759785
NPL,2002,0.579876879
NPL,2003,0.574776874
NPL,2004,0.581503497
NPL,2005,0.574830041
NPL,2006,0.568138076
NPL,2007,0.558739414
NPL,2008,0.575569783
NPL,2009,0.56700683
NPL,2010,0.571596845
NPL,2011,0.592176003
NPL,2012,0.614784542
NPL,2013,0.582108182
NPL,2014,0.606700284
NLD,1961,1.246549539
NLD,1962,1.250753479
NLD,1963,1.211574824
NLD,1964,1.224489412
NLD,1965,1.135675379
NLD,1966,1.110590785
NLD,1967,1.147224097
NLD,1968,1.095710871
NLD,1969,1.092418486
NLD,1970,1.059668701
NLD,1971,1.074011877
NLD,1972,1.03679622
NLD,1973,1.029297563
NLD,1974,1.027174252
NLD,1975,0.99163673
NLD,1976,0.971368762
NLD,1977,0.971726803
NLD,1978,1.00056282
NLD,1979,0.985273766
NLD,1980,0.983752507
NLD,1981,0.986344121
NLD,1982,1.009217007
NLD,1983,0.96338605
NLD,1984,0.996263369
NLD,1985,0.977101267
NLD,1986,0.990174091
NLD,1987,0.974417259
NLD,1988,0.958368203
NLD,1989,0.974117818
NLD,1990,0.991607387
NLD,1991,0.962801383
NLD,1992,0.982496839
NLD,1993,0.969862034
NLD,1994,0.959192438
NLD,1995,0.958129087
NLD,1996,0.973559491
NLD,1997,0.94353877
NLD,1998,0.902160471
NLD,1999,0.958576625
NLD,2000,0.962615752
NLD,2001,0.937198559
NLD,2002,0.929839448
NLD,2003,0.923684693
NLD,2004,0.93100375
NLD,2005,0.904319544
NLD,2006,0.886822808
NLD,2007,0.879247007
NLD,2008,0.902810683
NLD,2009,0.917750188
NLD,2010,0.901006228
NLD,2011,0.866672782
NLD,2012,0.859915217
NLD,2013,0.86120219
NLD,2014,0.864224044
MKD,1992,1.734692122
MKD,1993,1.599387458
MKD,1994,1.729304779
MKD,1995,1.774583257
MKD,1996,1.675254435
MKD,1997,1.708276139
MKD,1998,1.756345896
MKD,1999,1.752299515
MKD,2000,1.679520388
MKD,2001,1.588493938
MKD,2002,1.62345179
MKD,2003,1.584287142
MKD,2004,1.696407001
MKD,2005,1.655662908
MKD,2006,1.624748758
MKD,2007,1.529541878
MKD,2008,1.60241739
MKD,2009,1.588682547
MKD,2010,1.602334678
MKD,2011,1.578659746
MKD,2012,1.54042335
MKD,2013,1.586275723
MKD,2014,1.618795706
VUT,2014,2.361576044
NZL,1961,18.56094573
NZL,1962,18.16008958
NZL,1963,17.79821251
NZL,1964,17.47604484
NZL,1965,17.10627026
NZL,1966,16.86836536
NZL,1967,16.66888151
NZL,1968,16.51771035
NZL,1969,16.22380511
NZL,1970,15.87082395
NZL,1971,15.62663556
NZL,1972,15.56904412
NZL,1973,15.20225837
NZL,1974,14.85306609
NZL,1975,14.85916938
NZL,1976,14.94164413
NZL,1977,14.87733702
NZL,1978,14.899254
NZL,1979,14.86721455
NZL,1980,14.80762793
NZL,1981,14.97892418
NZL,1982,14.64651032
NZL,1983,14.50647435
NZL,1984,14.38763129
NZL,1985,14.2382671
NZL,1986,14.08008998
NZL,1987,13.93714587
NZL,1988,13.71207121
NZL,1989,13.51314363
