'state_id','county_id','value','start_date','end_date','source','dataset'),
(37,183,2.08,'2016-01-01','2016-12-31',13,81),
(37,185,5.79,'2016-01-01','2016-12-31',13,81),
(37,187,4.81,'2016-01-01','2016-12-31',13,81),
(37,189,2.48,'2016-01-01','2016-12-31',13,81),
(37,191,4.64,'2016-01-01','2016-12-31',13,81),
(37,193,4.3,'2016-01-01','2016-12-31',13,81),
(37,195,3.78,'2016-01-01','2016-12-31',13,81),
(37,197,4.22,'2016-01-01','2016-12-31',13,81),
(37,199,3.27,'2016-01-01','2016-12-31',13,81),
(38,9,2.19,'2016-01-01','2016-12-31',13,81),
(38,15,3.03,'2016-01-01','2016-12-31',13,81),
(38,17,2.56,'2016-01-01','2016-12-31',13,81),
(38,21,4.13,'2016-01-01','2016-12-31',13,81),
(38,27,5.92,'2016-01-01','2016-12-31',13,81),
(38,29,4.57,'2016-01-01','2016-12-31',13,81),
(38,35,3.32,'2016-01-01','2016-12-31',13,81),
(38,45,3.4,'2016-01-01','2016-12-31',13,81),
(38,53,1.45,'2016-01-01','2016-12-31',13,81),
(38,59,3.36,'2016-01-01','2016-12-31',13,81),
(38,61,1.67,'2016-01-01','2016-12-31',13,81),
(38,63,5.34,'2016-01-01','2016-12-31',13,81),
(38,69,3.68,'2016-01-01','2016-12-31',13,81),
(38,71,2.81,'2016-01-01','2016-12-31',13,81),
(38,73,5.89,'2016-01-01','2016-12-31',13,81),
(38,77,3.74,'2016-01-01','2016-12-31',13,81),
(38,79,2.65,'2016-01-01','2016-12-31',13,81),
(38,89,2.32,'2016-01-01','2016-12-31',13,81),
(38,93,4.41,'2016-01-01','2016-12-31',13,81),
(38,97,3.67,'2016-01-01','2016-12-31',13,81),
(38,99,3.29,'2016-01-01','2016-12-31',13,81),
(38,101,2.64,'2016-01-01','2016-12-31',13,81),
(38,103,3.61,'2016-01-01','2016-12-31',13,81),
(38,105,1.99,'2016-01-01','2016-12-31',13,81),
(39,1,4.86,'2016-01-01','2016-12-31',13,81),
(39,3,4.79,'2016-01-01','2016-12-31',13,81),
(39,5,5.58,'2016-01-01','2016-12-31',13,81),
(39,7,4.96,'2016-01-01','2016-12-31',13,81),
(39,9,3.35,'2016-01-01','2016-12-31',13,81),
(39,11,5.19,'2016-01-01','2016-12-31',13,81),
(39,13,6.06,'2016-01-01','2016-12-31',13,81),
(39,15,4.67,'2016-01-01','2016-12-31',13,81),
(39,17,3.84,'2016-01-01','2016-12-31',13,81),
(39,19,3.84,'2016-01-01','2016-12-31',13,81),
(39,21,3.76,'2016-01-01','2016-12-31',13,81),
(39,23,6.13,'2016-01-01','2016-12-31',13,81),
(39,25,3.45,'2016-01-01','2016-12-31',13,81),
(39,27,4.32,'2016-01-01','2016-12-31',13,81),
(39,29,5.95,'2016-01-01','2016-12-31',13,81),
(39,31,5.28,'2016-01-01','2016-12-31',13,81),
(39,33,5.61,'2016-01-01','2016-12-31',13,81),
(39,35,5.12,'2016-01-01','2016-12-31',13,81),
(39,37,5.46,'2016-01-01','2016-12-31',13,81),
(39,39,3.78,'2016-01-01','2016-12-31',13,81),
(39,41,2.41,'2016-01-01','2016-12-31',13,81),
(39,43,5.06,'2016-01-01','2016-12-31',13,81),
(39,45,3.61,'2016-01-01','2016-12-31',13,81),
(39,47,6.08,'2016-01-01','2016-12-31',13,81),
(39,49,3.17,'2016-01-01','2016-12-31',13,81),
(39,51,3.88,'2016-01-01','2016-12-31',13,81),
(39,53,5.9,'2016-01-01','2016-12-31',13,81),
(39,55,3.86,'2016-01-01','2016-12-31',13,81),
(39,57,3.79,'2016-01-01','2016-12-31',13,81),
(39,59,4.75,'2016-01-01','2016-12-31',13,81),
(39,61,4.21,'2016-01-01','2016-12-31',13,81),
(39,63,4.38,'2016-01-01','2016-12-31',13,81),
(39,65,5.68,'2016-01-01','2016-12-31',13,81),
(39,67,4.71,'2016-01-01','2016-12-31',13,81),
(39,69,3.67,'2016-01-01','2016-12-31',13,81),
(39,71,5.37,'2016-01-01','2016-12-31',13,81),
(39,73,3.32,'2016-01-01','2016-12-31',13,81),
(39,75,4.75,'2016-01-01','2016-12-31',13,81),
(39,77,4.47,'2016-01-01','2016-12-31',13,81),
(39,79,6.11,'2016-01-01','2016-12-31',13,81),
(39,81,6.99,'2016-01-01','2016-12-31',13,81),
(39,83,4.54,'2016-01-01','2016-12-31',13,81),
(39,85,4.97,'2016-01-01','2016-12-31',13,81),
(39,87,4.51,'2016-01-01','2016-12-31',13,81),
(39,89,3.54,'2016-01-01','2016-12-31',13,81),
(39,91,5.04,'2016-01-01','2016-12-31',13,81),
(39,93,3.95,'2016-01-01','2016-12-31',13,81),
(39,95,4.76,'2016-01-01','2016-12-31',13,81),
(39,97,3.51,'2016-01-01','2016-12-31',13,81),
(39,99,6.23,'2016-01-01','2016-12-31',13,81),
(39,101,4.82,'2016-01-01','2016-12-31',13,81),
(39,103,3.47,'2016-01-01','2016-12-31',13,81),
(39,105,5.13,'2016-01-01','2016-12-31',13,81),
(39,107,7.25,'2016-01-01','2016-12-31',13,81),
(39,109,5.25,'2016-01-01','2016-12-31',13,81),
(39,111,4.08,'2016-01-01','2016-12-31',13,81),
(39,113,4.75,'2016-01-01','2016-12-31',13,81),
(39,115,1.99,'2016-01-01','2016-12-31',13,81),
(39,117,3.93,'2016-01-01','2016-12-31',13,81),
(39,119,4.94,'2016-01-01','2016-12-31',13,81),
(39,121,2.97,'2016-01-01','2016-12-31',13,81),
(39,123,5.28,'2016-01-01','2016-12-31',13,81),
(39,125,4.02,'2016-01-01','2016-12-31',13,81),
(39,127,4.16,'2016-01-01','2016-12-31',13,81),
(39,129,4.25,'2016-01-01','2016-12-31',13,81),
(39,131,3.74,'2016-01-01','2016-12-31',13,81),
(39,133,4.22,'2016-01-01','2016-12-31',13,81),
(39,135,5.25,'2016-01-01','2016-12-31',13,81),
(39,137,2.89,'2016-01-01','2016-12-31',13,81),
(39,139,5.23,'2016-01-01','2016-12-31',13,81),
(39,141,4.38,'2016-01-01','2016-12-31',13,81),
(39,143,4.76,'2016-01-01','2016-12-31',13,81),
(39,145,6.22,'2016-01-01','2016-12-31',13,81),
(39,147,5.72,'2016-01-01','2016-12-31',13,81),
(39,149,4.54,'2016-01-01','2016-12-31',13,81),
(39,151,4.98,'2016-01-01','2016-12-31',13,81),
(39,153,4.62,'2016-01-01','2016-12-31',13,81),
(39,155,5.55,'2016-01-01','2016-12-31',13,81),
(39,157,5.05,'2016-01-01','2016-12-31',13,81),
(39,159,2.13,'2016-01-01','2016-12-31',13,81),
(39,161,4.05,'2016-01-01','2016-12-31',13,81),
(39,163,2.78,'2016-01-01','2016-12-31',13,81),
(39,165,3.25,'2016-01-01','2016-12-31',13,81),
(39,167,4.27,'2016-01-01','2016-12-31',13,81),
(39,169,4.54,'2016-01-01','2016-12-31',13,81),
(39,171,4.4,'2016-01-01','2016-12-31',13,81),
(39,173,4.65,'2016-01-01','2016-12-31',13,81),
(39,175,4.95,'2016-01-01','2016-12-31',13,81),
(40,1,5.13,'2016-01-01','2016-12-31',13,81),
(40,5,5.36,'2016-01-01','2016-12-31',13,81),
(40,9,3.9,'2016-01-01','2016-12-31',13,81),
(40,11,2.52,'2016-01-01','2016-12-31',13,81),
(40,13,4.6,'2016-01-01','2016-12-31',13,81),
(40,15,4.86,'2016-01-01','2016-12-31',13,81),
(40,17,3.17,'2016-01-01','2016-12-31',13,81),
(40,19,5.7,'2016-01-01','2016-12-31',13,81),
(40,21,4.96,'2016-01-01','2016-12-31',13,81),
(40,23,8.0,'2016-01-01','2016-12-31',13,81),
(40,27,3.12,'2016-01-01','2016-12-31',13,81),
(40,29,6.43,'2016-01-01','2016-12-31',13,81),
(40,31,3.96,'2016-01-01','2016-12-31',13,81),
(40,35,7.45,'2016-01-01','2016-12-31',13,81),
(40,37,5.45,'2016-01-01','2016-12-31',13,81),
(40,39,5.38,'2016-01-01','2016-12-31',13,81),
(40,41,5.1,'2016-01-01','2016-12-31',13,81),
(40,47,5.93,'2016-01-01','2016-12-31',13,81),
(40,49,5.85,'2016-01-01','2016-12-31',13,81),
(40,51,4.66,'2016-01-01','2016-12-31',13,81),
(40,55,2.79,'2016-01-01','2016-12-31',13,81),
(40,61,6.65,'2016-01-01','2016-12-31',13,81),
(40,63,8.41,'2016-01-01','2016-12-31',13,81),
(40,65,4.4,'2016-01-01','2016-12-31',13,81),
(40,67,2.58,'2016-01-01','2016-12-31',13,81),
(40,69,1.49,'2016-01-01','2016-12-31',13,81),
(40,71,5.63,'2016-01-01','2016-12-31',13,81),
(40,73,5.13,'2016-01-01','2016-12-31',13,81),
(40,75,4.01,'2016-01-01','2016-12-31',13,81),
(40,77,6.38,'2016-01-01','2016-12-31',13,81),
(40,79,5.71,'2016-01-01','2016-12-31',13,81),
(40,81,4.23,'2016-01-01','2016-12-31',13,81),
(40,83,3.3,'2016-01-01','2016-12-31',13,81),
(40,85,1.49,'2016-01-01','2016-12-31',13,81),
(40,87,4.37,'2016-01-01','2016-12-31',13,81),
(40,89,6.47,'2016-01-01','2016-12-31',13,81),
(40,91,7.24,'2016-01-01','2016-12-31',13,81),
(40,93,2.48,'2016-01-01','2016-12-31',13,81),
(40,95,3.94,'2016-01-01','2016-12-31',13,81),
(40,97,5.8,'2016-01-01','2016-12-31',13,81),
(40,99,4.04,'2016-01-01','2016-12-31',13,81),
(40,101,8.0,'2016-01-01','2016-12-31',13,81),
(40,103,1.92,'2016-01-01','2016-12-31',13,81),
(40,105,5.67,'2016-01-01','2016-12-31',13,81),
(40,107,6.62,'2016-01-01','2016-12-31',13,81),
(40,109,4.19,'2016-01-01','2016-12-31',13,81),
(40,111,6.62,'2016-01-01','2016-12-31',13,81),
(40,113,3.91,'2016-01-01','2016-12-31',13,81),
(40,115,7.65,'2016-01-01','2016-12-31',13,81),
(40,117,5.32,'2016-01-01','2016-12-31',13,81),
(40,119,4.27,'2016-01-01','2016-12-31',13,81),
(40,121,6.45,'2016-01-01','2016-12-31',13,81),
(40,123,5.55,'2016-01-01','2016-12-31',13,81),
(40,125,6.03,'2016-01-01','2016-12-31',13,81),
(40,127,7.48,'2016-01-01','2016-12-31',13,81),
(40,131,4.51,'2016-01-01','2016-12-31',13,81),
(40,133,7.12,'2016-01-01','2016-12-31',13,81),
(40,135,6.19,'2016-01-01','2016-12-31',13,81),
(40,137,6.63,'2016-01-01','2016-12-31',13,81),
(40,139,4.65,'2016-01-01','2016-12-31',13,81),
(40,143,4.73,'2016-01-01','2016-12-31',13,81),
(40,145,3.96,'2016-01-01','2016-12-31',13,81),
(40,147,5.99,'2016-01-01','2016-12-31',13,81),
(40,149,4.96,'2016-01-01','2016-12-31',13,81),
(40,151,2.09,'2016-01-01','2016-12-31',13,81),
(40,153,2.67,'2016-01-01','2016-12-31',13,81),
(41,1,3.22,'2016-01-01','2016-12-31',13,81),
(41,3,3.08,'2016-01-01','2016-12-31',13,81),
(41,5,3.12,'2016-01-01','2016-12-31',13,81),
(41,7,4.13,'2016-01-01','2016-12-31',13,81),
(41,9,4.01,'2016-01-01','2016-12-31',13,81),
(41,11,4.85,'2016-01-01','2016-12-31',13,81),
(41,13,4.37,'2016-01-01','2016-12-31',13,81),
(41,15,5.71,'2016-01-01','2016-12-31',13,81),
(41,17,3.25,'2016-01-01','2016-12-31',13,81),
(41,19,4.6,'2016-01-01','2016-12-31',13,81),
(41,23,2.02,'2016-01-01','2016-12-31',13,81),
(41,25,2.29,'2016-01-01','2016-12-31',13,81),
(41,27,2.5,'2016-01-01','2016-12-31',13,81),
(41,29,3.88,'2016-01-01','2016-12-31',13,81),
(41,31,2.98,'2016-01-01','2016-12-31',13,81),
(41,33,4.44,'2016-01-01','2016-12-31',13,81),
(41,35,4.36,'2016-01-01','2016-12-31',13,81),
(41,37,1.7,'2016-01-01','2016-12-31',13,81),
(41,39,3.52,'2016-01-01','2016-12-31',13,81),
(41,41,4.27,'2016-01-01','2016-12-31',13,81),
(41,43,4.3,'2016-01-01','2016-12-31',13,81),
(41,45,4.15,'2016-01-01','2016-12-31',13,81),
(41,47,3.49,'2016-01-01','2016-12-31',13,81),
(41,49,1.41,'2016-01-01','2016-12-31',13,81),
(41,51,2.79,'2016-01-01','2016-12-31',13,81),
(41,53,3.21,'2016-01-01','2016-12-31',13,81),
(41,57,3.76,'2016-01-01','2016-12-31',13,81),
(41,59,3.41,'2016-01-01','2016-12-31',13,81),
(41,61,5.05,'2016-01-01','2016-12-31',13,81),
(41,63,3.19,'2016-01-01','2016-12-31',13,81),
(41,65,5.48,'2016-01-01','2016-12-31',13,81),
(41,67,2.36,'2016-01-01','2016-12-31',13,81),
(41,71,3.75,'2016-01-01','2016-12-31',13,81),
(42,1,4.22,'2016-01-01','2016-12-31',13,81),
(42,3,4.95,'2016-01-01','2016-12-31',13,81),
(42,5,5.3,'2016-01-01','2016-12-31',13,81),
(42,7,5.3,'2016-01-01','2016-12-31',13,81),
(42,9,5.45,'2016-01-01','2016-12-31',13,81),
(42,11,4.85,'2016-01-01','2016-12-31',13,81),
(42,13,4.9,'2016-01-01','2016-12-31',13,81),
(42,15,4.35,'2016-01-01','2016-12-31',13,81),
(42,17,3.76,'2016-01-01','2016-12-31',13,81),
(42,19,4.43,'2016-01-01','2016-12-31',13,81),
(42,21,6.13,'2016-01-01','2016-12-31',13,81),
(42,23,3.11,'2016-01-01','2016-12-31',13,81),
(42,25,4.94,'2016-01-01','2016-12-31',13,81),
(42,27,3.28,'2016-01-01','2016-12-31',13,81),
(42,29,3.42,'2016-01-01','2016-12-31',13,81),
(42,31,4.69,'2016-01-01','2016-12-31',13,81),
(42,33,5.21,'2016-01-01','2016-12-31',13,81),
(42,35,5.02,'2016-01-01','2016-12-31',13,81),
(42,37,4.31,'2016-01-01','2016-12-31',13,81),
(42,39,5.31,'2016-01-01','2016-12-31',13,81),
(42,41,4.57,'2016-01-01','2016-12-31',13,81),
(42,43,4.23,'2016-01-01','2016-12-31',13,81),
(42,45,4.66,'2016-01-01','2016-12-31',13,81),
(42,47,4.3,'2016-01-01','2016-12-31',13,81),
(42,49,4.36,'2016-01-01','2016-12-31',13,81),
(42,51,6.21,'2016-01-01','2016-12-31',13,81),
(42,53,1.63,'2016-01-01','2016-12-31',13,81),
(42,55,4.32,'2016-01-01','2016-12-31',13,81),
(42,57,3.34,'2016-01-01','2016-12-31',13,81),
(42,59,5.61,'2016-01-01','2016-12-31',13,81),
(42,61,3.98,'2016-01-01','2016-12-31',13,81),
(42,63,4.72,'2016-01-01','2016-12-31',13,81),
(42,65,5.51,'2016-01-01','2016-12-31',13,81),
(42,67,3.02,'2016-01-01','2016-12-31',13,81),
(42,69,5.63,'2016-01-01','2016-12-31',13,81),
(42,71,4.49,'2016-01-01','2016-12-31',13,81),
(42,73,6.04,'2016-01-01','2016-12-31',13,81),
(42,75,5.01,'2016-01-01','2016-12-31',13,81),
(42,77,3.89,'2016-01-01','2016-12-31',13,81),
(42,79,5.38,'2016-01-01','2016-12-31',13,81),
(42,81,4.42,'2016-01-01','2016-12-31',13,81),
(42,83,5.32,'2016-01-01','2016-12-31',13,81),
(42,85,5.86,'2016-01-01','2016-12-31',13,81),
(42,87,4.87,'2016-01-01','2016-12-31',13,81),
(42,89,3.61,'2016-01-01','2016-12-31',13,81),
(42,91,4.23,'2016-01-01','2016-12-31',13,81),
(42,93,3.58,'2016-01-01','2016-12-31',13,81),
(42,95,4.03,'2016-01-01','2016-12-31',13,81),
(42,97,5.12,'2016-01-01','2016-12-31',13,81),
(42,99,3.36,'2016-01-01','2016-12-31',13,81),
(42,101,4.29,'2016-01-01','2016-12-31',13,81),
(42,103,4.4,'2016-01-01','2016-12-31',13,81),
(42,105,2.96,'2016-01-01','2016-12-31',13,81),
(42,107,6.89,'2016-01-01','2016-12-31',13,81),
(42,109,2.89,'2016-01-01','2016-12-31',13,81),
(42,111,5.99,'2016-01-01','2016-12-31',13,81),
(42,113,2.87,'2016-01-01','2016-12-31',13,81),
(42,115,4.69,'2016-01-01','2016-12-31',13,81),
(42,117,4.86,'2016-01-01','2016-12-31',13,81),
(42,119,4.04,'2016-01-01','2016-12-31',13,81),
(42,121,5.16,'2016-01-01','2016-12-31',13,81),
(42,123,5.05,'2016-01-01','2016-12-31',13,81),
(42,125,4.65,'2016-01-01','2016-12-31',13,81),
(42,127,5.08,'2016-01-01','2016-12-31',13,81),
(42,129,5.51,'2016-01-01','2016-12-31',13,81),
(42,131,4.74,'2016-01-01','2016-12-31',13,81),
(42,133,3.82,'2016-01-01','2016-12-31',13,81),
(44,1,4.05,'2016-01-01','2016-12-31',13,81),
(44,3,3.7,'2016-01-01','2016-12-31',13,81),
(44,5,3.38,'2016-01-01','2016-12-31',13,81),
(44,7,3.91,'2016-01-01','2016-12-31',13,81),
(44,9,3.77,'2016-01-01','2016-12-31',13,81),
(45,1,5.04,'2016-01-01','2016-12-31',13,81),
(45,3,3.99,'2016-01-01','2016-12-31',13,81),
(45,7,4.21,'2016-01-01','2016-12-31',13,81),
(45,9,6.07,'2016-01-01','2016-12-31',13,81),
(45,11,4.31,'2016-01-01','2016-12-31',13,81),
(45,13,3.0,'2016-01-01','2016-12-31',13,81),
(45,15,2.71,'2016-01-01','2016-12-31',13,81),
(45,17,2.04,'2016-01-01','2016-12-31',13,81),
(45,19,3.02,'2016-01-01','2016-12-31',13,81),
(45,21,5.16,'2016-01-01','2016-12-31',13,81),
(45,23,5.1,'2016-01-01','2016-12-31',13,81),
(45,25,5.78,'2016-01-01','2016-12-31',13,81),
(45,27,4.89,'2016-01-01','2016-12-31',13,81),
(45,29,6.99,'2016-01-01','2016-12-31',13,81),
(45,31,6.57,'2016-01-01','2016-12-31',13,81),
(45,33,5.83,'2016-01-01','2016-12-31',13,81),
(45,35,3.15,'2016-01-01','2016-12-31',13,81),
(45,37,3.81,'2016-01-01','2016-12-31',13,81),
(45,39,4.75,'2016-01-01','2016-12-31',13,81),
(45,41,5.15,'2016-01-01','2016-12-31',13,81),
(45,43,5.31,'2016-01-01','2016-12-31',13,81),
(45,45,3.45,'2016-01-01','2016-12-31',13,81),
(45,47,4.21,'2016-01-01','2016-12-31',13,81),
(45,49,5.09,'2016-01-01','2016-12-31',13,81),
(45,51,4.28,'2016-01-01','2016-12-31',13,81),
(45,53,2.6,'2016-01-01','2016-12-31',13,81),
(45,55,4.07,'2016-01-01','2016-12-31',13,81),
(45,57,3.97,'2016-01-01','2016-12-31',13,81),
(45,59,4.62,'2016-01-01','2016-12-31',13,81),
(45,61,5.9,'2016-01-01','2016-12-31',13,81),
(45,63,3.36,'2016-01-01','2016-12-31',13,81),
(45,67,6.84,'2016-01-01','2016-12-31',13,81),
(45,69,7.29,'2016-01-01','2016-12-31',13,81),
(45,71,4.11,'2016-01-01','2016-12-31',13,81),
(45,73,3.89,'2016-01-01','2016-12-31',13,81),
(45,75,4.51,'2016-01-01','2016-12-31',13,81),
(45,77,4.5,'2016-01-01','2016-12-31',13,81),
(45,79,3.56,'2016-01-01','2016-12-31',13,81),
(45,81,5.7,'2016-01-01','2016-12-31',13,81),
(45,83,4.27,'2016-01-01','2016-12-31',13,81),
(45,85,4.38,'2016-01-01','2016-12-31',13,81),
(45,87,6.53,'2016-01-01','2016-12-31',13,81),
(45,89,4.45,'2016-01-01','2016-12-31',13,81),
(45,91,3.25,'2016-01-01','2016-12-31',13,81),
(46,5,3.38,'2016-01-01','2016-12-31',13,81),
(46,9,2.19,'2016-01-01','2016-12-31',13,81),
(46,11,2.42,'2016-01-01','2016-12-31',13,81),
(46,13,3.96,'2016-01-01','2016-12-31',13,81),
(46,19,1.86,'2016-01-01','2016-12-31',13,81),
(46,23,1.91,'2016-01-01','2016-12-31',13,81),
(46,27,2.11,'2016-01-01','2016-12-31',13,81),
(46,29,3.4,'2016-01-01','2016-12-31',13,81),
(46,33,1.77,'2016-01-01','2016-12-31',13,81),
(46,35,4.59,'2016-01-01','2016-12-31',13,81),
(46,37,3.54,'2016-01-01','2016-12-31',13,81),
(46,43,4.88,'2016-01-01','2016-12-31',13,81),
(46,47,2.69,'2016-01-01','2016-12-31',13,81),
(46,51,3.62,'2016-01-01','2016-12-31',13,81),
(46,53,3.79,'2016-01-01','2016-12-31',13,81),
(46,59,6.73,'2016-01-01','2016-12-31',13,81),
(46,65,2.65,'2016-01-01','2016-12-31',13,81),
(46,67,7.2,'2016-01-01','2016-12-31',13,81),
(46,77,2.83,'2016-01-01','2016-12-31',13,81),
(46,79,3.68,'2016-01-01','2016-12-31',13,81),
(46,81,3.52,'2016-01-01','2016-12-31',13,81),
(46,83,1.85,'2016-01-01','2016-12-31',13,81),
(46,87,2.69,'2016-01-01','2016-12-31',13,81),
(46,89,5.79,'2016-01-01','2016-12-31',13,81),
(46,93,1.71,'2016-01-01','2016-12-31',13,81),
(46,99,3.32,'2016-01-01','2016-12-31',13,81),
(46,101,2.81,'2016-01-01','2016-12-31',13,81),
(46,103,3.5,'2016-01-01','2016-12-31',13,81),
(46,109,4.5,'2016-01-01','2016-12-31',13,81),
(46,115,3.86,'2016-01-01','2016-12-31',13,81),
(46,123,6.32,'2016-01-01','2016-12-31',13,81),
(46,125,3.45,'2016-01-01','2016-12-31',13,81),
(46,127,2.45,'2016-01-01','2016-12-31',13,81),
(46,129,4.08,'2016-01-01','2016-12-31',13,81),
(46,135,3.86,'2016-01-01','2016-12-31',13,81),
(47,1,4.24,'2016-01-01','2016-12-31',13,81),
(47,3,5.34,'2016-01-01','2016-12-31',13,81),
(47,5,6.56,'2016-01-01','2016-12-31',13,81),
(47,7,3.66,'2016-01-01','2016-12-31',13,81),
(47,9,3.2,'2016-01-01','2016-12-31',13,81),
(47,11,5.08,'2016-01-01','2016-12-31',13,81),
(47,13,6.0,'2016-01-01','2016-12-31',13,81),
(47,15,3.98,'2016-01-01','2016-12-31',13,81),
(47,17,8.53,'2016-01-01','2016-12-31',13,81),
(47,19,5.31,'2016-01-01','2016-12-31',13,81),
(47,21,3.78,'2016-01-01','2016-12-31',13,81),
(47,23,5.35,'2016-01-01','2016-12-31',13,81),
(47,25,6.65,'2016-01-01','2016-12-31',13,81),
(47,27,5.29,'2016-01-01','2016-12-31',13,81),
(47,29,7.66,'2016-01-01','2016-12-31',13,81),
(47,31,5.27,'2016-01-01','2016-12-31',13,81),
(47,33,6.62,'2016-01-01','2016-12-31',13,81),
(47,35,5.39,'2016-01-01','2016-12-31',13,81),
(47,37,3.36,'2016-01-01','2016-12-31',13,81),
(47,39,8.26,'2016-01-01','2016-12-31',13,81),
(47,41,5.78,'2016-01-01','2016-12-31',13,81),
(47,43,4.74,'2016-01-01','2016-12-31',13,81),
(47,45,7.25,'2016-01-01','2016-12-31',13,81),
(47,47,5.34,'2016-01-01','2016-12-31',13,81),
(47,49,4.04,'2016-01-01','2016-12-31',13,81),
(47,51,4.67,'2016-01-01','2016-12-31',13,81),
(47,53,7.54,'2016-01-01','2016-12-31',13,81),
(47,55,5.23,'2016-01-01','2016-12-31',13,81),
(47,57,3.86,'2016-01-01','2016-12-31',13,81),
(47,59,5.35,'2016-01-01','2016-12-31',13,81),
(47,61,6.87,'2016-01-01','2016-12-31',13,81),
(47,63,4.72,'2016-01-01','2016-12-31',13,81),
(47,65,4.53,'2016-01-01','2016-12-31',13,81),
(47,67,2.11,'2016-01-01','2016-12-31',13,81),
(47,69,6.65,'2016-01-01','2016-12-31',13,81),
(47,71,6.49,'2016-01-01','2016-12-31',13,81),
(47,73,4.74,'2016-01-01','2016-12-31',13,81),
(47,75,7.01,'2016-01-01','2016-12-31',13,81),
(47,77,5.08,'2016-01-01','2016-12-31',13,81),
(47,79,7.75,'2016-01-01','2016-12-31',13,81),
(47,81,3.76,'2016-01-01','2016-12-31',13,81),
(47,83,4.18,'2016-01-01','2016-12-31',13,81),
(47,85,4.32,'2016-01-01','2016-12-31',13,81),
(47,87,2.9,'2016-01-01','2016-12-31',13,81),
(47,89,5.0,'2016-01-01','2016-12-31',13,81),
(47,91,2.31,'2016-01-01','2016-12-31',13,81),
(47,93,3.91,'2016-01-01','2016-12-31',13,81),
(47,95,1.96,'2016-01-01','2016-12-31',13,81),
(47,97,6.19,'2016-01-01','2016-12-31',13,81),
(47,99,5.6,'2016-01-01','2016-12-31',13,81),
(47,101,5.0,'2016-01-01','2016-12-31',13,81),
(47,103,7.51,'2016-01-01','2016-12-31',13,81),
(47,105,3.93,'2016-01-01','2016-12-31',13,81),
(47,107,6.04,'2016-01-01','2016-12-31',13,81),
(47,109,6.96,'2016-01-01','2016-12-31',13,81),
(47,111,4.27,'2016-01-01','2016-12-31',13,81),
(47,113,4.87,'2016-01-01','2016-12-31',13,81),
(47,115,5.61,'2016-01-01','2016-12-31',13,81),
(47,117,4.79,'2016-01-01','2016-12-31',13,81),
(47,119,3.75,'2016-01-01','2016-12-31',13,81),
(47,121,4.16,'2016-01-01','2016-12-31',13,81),
(47,123,4.46,'2016-01-01','2016-12-31',13,81),
(47,125,2.73,'2016-01-01','2016-12-31',13,81),
(47,129,3.62,'2016-01-01','2016-12-31',13,81),
(47,131,4.08,'2016-01-01','2016-12-31',13,81),
(47,133,5.33,'2016-01-01','2016-12-31',13,81),
(47,135,4.09,'2016-01-01','2016-12-31',13,81),
(47,137,2.58,'2016-01-01','2016-12-31',13,81),
(47,139,4.6,'2016-01-01','2016-12-31',13,81),
(47,141,5.02,'2016-01-01','2016-12-31',13,81),
(47,143,5.41,'2016-01-01','2016-12-31',13,81),
(47,145,5.06,'2016-01-01','2016-12-31',13,81),
(47,147,4.74,'2016-01-01','2016-12-31',13,81),
(47,149,2.71,'2016-01-01','2016-12-31',13,81),
(47,151,2.96,'2016-01-01','2016-12-31',13,81),
(47,153,2.07,'2016-01-01','2016-12-31',13,81),
(47,155,4.19,'2016-01-01','2016-12-31',13,81),
(47,157,4.06,'2016-01-01','2016-12-31',13,81),
(47,159,3.59,'2016-01-01','2016-12-31',13,81),
(47,161,6.44,'2016-01-01','2016-12-31',13,81),
(47,163,4.95,'2016-01-01','2016-12-31',13,81),
(47,165,3.51,'2016-01-01','2016-12-31',13,81),
(47,167,4.28,'2016-01-01','2016-12-31',13,81),
(47,169,3.69,'2016-01-01','2016-12-31',13,81),
(47,171,4.63,'2016-01-01','2016-12-31',13,81),
(47,173,3.04,'2016-01-01','2016-12-31',13,81),
(47,177,6.75,'2016-01-01','2016-12-31',13,81),
(47,179,4.03,'2016-01-01','2016-12-31',13,81),
(47,181,6.84,'2016-01-01','2016-12-31',13,81),
(47,183,4.84,'2016-01-01','2016-12-31',13,81),
(47,185,5.38,'2016-01-01','2016-12-31',13,81),
(47,187,2.38,'2016-01-01','2016-12-31',13,81),
(47,189,3.32,'2016-01-01','2016-12-31',13,81),
(48,1,5.03,'2016-01-01','2016-12-31',13,81),
(48,3,1.32,'2016-01-01','2016-12-31',13,81),
(48,5,5.41,'2016-01-01','2016-12-31',13,81),
(48,7,5.54,'2016-01-01','2016-12-31',13,81),
(48,13,3.43,'2016-01-01','2016-12-31',13,81),
(48,15,4.62,'2016-01-01','2016-12-31',13,81),
(48,19,2.51,'2016-01-01','2016-12-31',13,81),
(48,21,3.26,'2016-01-01','2016-12-31',13,81),
(48,25,2.69,'2016-01-01','2016-12-31',13,81),
(48,27,2.87,'2016-01-01','2016-12-31',13,81),
(48,29,3.25,'2016-01-01','2016-12-31',13,81),
(48,31,3.53,'2016-01-01','2016-12-31',13,81),
(48,35,5.64,'2016-01-01','2016-12-31',13,81),
(48,37,5.43,'2016-01-01','2016-12-31',13,81),
(48,39,3.08,'2016-01-01','2016-12-31',13,81),
(48,41,2.27,'2016-01-01','2016-12-31',13,81),
(48,47,2.21,'2016-01-01','2016-12-31',13,81),
